FID,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,brightness,wetness,greenness,fanzhaolv,VIGS,BCI,EVI1,EVI2,LSWI,GNDVI,MTCI,PSSRA,IRECI,MCARI1,MCARI2,MCARI3,Rededge,CIrededge,CIg,RDVI,NDRE1,NDRE2,DVI,mNDVI,SR,DVIre,NDVIre,NDI45,NDVI1,NDVI2,NDVI3,RDVI0,RDVI1,RDVI2,RDVI3,NDVIre1n,NDVIre2,NDVIre2n,NDVIre3,NDVIre3n,PSRI,MTVI,TVI,VARI,DF,IREC,SAVI,NDWI,MSI,NDII,TNDVI,NRI,MSRre,MSRren,WDVI,MSAV2,PV,IPV,TNDV,C,SMI,MI,IRIswir1,IRInir,HSI,S2,SI,GSI,GARI,CRE,ARI,GNDVI1,SIPI,CRI,SAVI0,SAVI1,SAVI2,SAVI3,OSAVI,TCARI,MCARI_OSAVI,MRAI2,GDVI,VH,VV,VH_LAI_soil,VV_LAI_soil,VH_LAI_fvc_soil,VV_LAI_fvc_soil,VH_VWC_soil,VV_VWC_soil,VH_VWC_fvc_soil,VV_VWC_fvc_soil,DPSVI,RVI,Mc,TAN1,TAN2,TANc,Hc,DPDD,IDPDD,VDDPI,RVI4SI,R1,R2,R3
2533,0.046779,0.064597,0.06104,0.097282,0.183013,0.211874,0.218181,0.23147,0.233605,0.181963,0.100496,0.283191,-0.109666,0.009631,0.124875,1.482642,1.009681,0.297042,0.222154,0.091853,0.413142,2.504151,2.657992,0.202898,0.000631,0.084145,0.090593,-0.060546,0.939601,1.400566,0.234206,0.252259,0.319384,0.121786,1.15222,2.666805,0.094688,0.320958,0.156263,0.454429,0.479473,0.453023,0.254103,0.193866,0.065296,0.021419,0.349392,0.074765,0.10654,0.001734,0.033762,-0.047881,0.059343,0.476649,0.107482,-165.528384,0.202898,0.237834,-0.12352,0.834676,-0.091853,0.976939,0.050846,0.551033,0.612807,0.158366,-0.111502,0.086115,0.727214,0.398189,-0.050846,0.429712,0.002473,0.544343,0.977767,2.349537,0.052107,0.077071,-0.034176,-0.106192,51.444052,1.237848,0.411681,0.438331,2.568029,0.258677,0.199719,0.068553,0.022585,0.18316,0.1154,0.494434,2.267185,0.854517,0.030762,0.090067,-0.032899,0.062267,-0.000309,0.079065,0.033506,0.107176,0.032875,0.102286,0.001578,0.814008,0.488536,1.52789,0.527889,0.55525,3.11931,-0.041935,5.73654,-0.655727,0.881771,0.344273,0.344273,2.05578
2534,0.040558,0.054233,0.047744,0.091455,0.168997,0.199163,0.196414,0.215181,0.218505,0.171821,0.100837,0.281906,-0.114128,0.01471,0.112178,1.408291,1.01484,0.303569,0.231531,0.097338,0.445764,2.300673,2.748618,0.208456,0.000733,0.083462,0.091805,-0.062034,0.938316,1.577009,0.24046,0.252915,0.319228,0.126799,1.106613,2.787596,0.09717,0.324649,0.172643,0.470649,0.49466,0.466093,0.262495,0.196559,0.067254,0.023868,0.352282,0.078299,0.109151,0.006224,0.037325,-0.036385,0.059716,0.484907,0.067802,-156.224118,0.208456,0.247095,-0.128075,0.832855,-0.097338,0.985122,0.031919,0.55957,0.619512,0.162289,-0.133824,0.089661,0.735324,0.405503,-0.031919,0.40076,0.0021,0.554542,0.978092,2.148922,0.041835,0.074016,-0.02761,-0.085317,51.033629,1.330086,0.440832,0.462606,2.777099,0.267307,0.202745,0.070649,0.025184,0.184143,0.110862,0.497191,2.423945,0.887648,0.032498,0.090993,-0.008562,0.075829,0.014886,0.085715,0.035577,0.104605,0.034668,0.09915,0.001622,0.833095,0.473805,1.55611,0.55611,0.536434,3.10658,-0.041362,5.73711,-0.642859,0.903292,0.357141,0.357141,2.11222
2535,0.044234,0.058918,0.065741,0.105387,0.177523,0.204991,0.205532,0.221614,0.226988,0.182348,0.113684,0.311987,-0.122313,0.010701,0.120907,1.365424,1.010847,0.288977,0.225585,0.099563,0.430243,2.975097,2.371516,0.193955,0.000434,0.083322,0.091359,-0.059064,0.861828,1.395359,0.218359,0.238808,0.299876,0.128577,0.939228,2.496841,0.105279,0.321496,0.118792,0.423244,0.433509,0.403671,0.240864,0.191745,0.064806,0.023972,0.332627,0.089975,0.102188,0.024282,0.036589,0.021938,0.03984,0.459065,-0.01305,-143.832628,0.193955,0.239919,-0.111758,0.859675,-0.099563,0.960443,-0.007247,0.554913,0.578094,0.172306,-0.155218,0.090918,0.711622,0.39903,0.007247,0.441197,0.002949,0.580438,0.973959,2.271425,-0.021151,0.085469,0.014281,-0.111897,44.004864,1.288798,0.410491,0.451291,2.57902,0.24822,0.199202,0.068326,0.02535,0.178676,0.115661,0.507339,2.164847,0.81294,0.027895,0.089269,0.001591,0.083009,0.018328,0.087414,0.02902,0.099675,0.028434,0.093873,0.001307,0.767645,0.52469,1.45607,0.456067,0.602302,3.12587,-0.043398,5.73508,-0.687774,0.829488,0.312227,0.312227,1.91213
2536,0.054814,0.075391,0.088682,0.122156,0.204556,0.229515,0.245082,0.246459,0.249465,0.205522,0.125298,0.341191,-0.131681,0.008362,0.144832,1.346668,1.0084,0.294693,0.230095,0.096598,0.410219,3.412454,2.223373,0.193215,0.000354,0.085398,0.092411,-0.060292,0.830565,1.240535,0.213897,0.231359,0.293388,0.135359,0.890774,2.373303,0.114225,0.322885,0.096845,0.406982,0.402421,0.379436,0.231181,0.188447,0.060848,0.018218,0.317992,0.098925,0.093522,0.032589,0.027142,0.043269,0.037022,0.451076,-0.007263,-138.857464,0.193215,0.243852,-0.091195,0.879342,-0.096598,0.952346,-0.003875,0.55499,0.544618,0.184671,-0.196749,0.095713,0.703491,0.403176,0.003875,0.475159,0.003728,0.600674,0.974242,2.358043,-0.04388,0.09438,0.028899,-0.113584,38.109139,1.224074,0.382759,0.438575,2.365668,0.240005,0.196798,0.064315,0.019297,0.177318,0.125923,0.521066,1.902867,0.767174,0.029325,0.082412,-0.017547,0.058231,0.007828,0.071428,0.029352,0.091472,0.028872,0.086882,0.001164,0.830356,0.475083,1.56399,0.563994,0.536182,3.26741,-0.037538,5.74094,-0.642613,0.900042,0.357387,0.357387,2.12799
2537,0.050493,0.074613,0.076259,0.116632,0.214961,0.243412,0.267937,0.259742,0.261555,0.214233,0.120016,0.348312,-0.144424,0.002517,0.150473,1.337041,1.002567,0.288887,0.226113,0.07329,0.396809,2.321341,2.192815,0.18049,0.000648,0.07127,0.079705,-0.059553,0.706283,1.177375,0.210502,0.203138,0.260393,0.133398,0.872323,2.336859,0.105061,0.289399,0.123974,0.398705,0.400366,0.37207,0.231836,0.175608,0.061372,0.022465,0.291153,0.091761,0.093607,0.031448,0.033305,0.049901,0.051504,0.446097,0.005369,-120.339914,0.18049,0.239748,-0.075147,0.919661,-0.07329,0.947835,0.002657,0.48644,0.489732,0.18379,-0.189067,0.094327,0.699353,0.399504,-0.002657,0.462172,0.003994,0.600646,1.037238,2.183669,-0.049703,0.095781,0.032592,-0.128802,35.286032,1.276339,0.370059,0.441624,2.327529,0.241065,0.183926,0.064909,0.023801,0.157626,0.111974,0.504192,2.041279,0.849491,0.035287,0.078656,-0.000513,0.060458,0.020049,0.071314,0.036258,0.087259,0.035235,0.082717,0.001286,0.943624,0.381483,1.8325,0.832498,0.403863,30.4511,-0.030666,5.74781,-0.550331,1.02635,0.449669,0.449669,2.665
2538,0.053289,0.080105,0.085234,0.134785,0.217829,0.240431,0.259386,0.265068,0.262215,0.22688,0.140582,0.366182,-0.16445,-0.013972,0.151977,1.331736,0.98613,0.257897,0.20196,0.03845,0.374886,1.455712,1.941273,0.143343,0.000942,0.043723,0.054877,-0.053283,0.482204,1.057448,0.184576,0.146579,0.194051,0.121741,0.798476,2.07525,0.086658,0.226034,0.134017,0.349443,0.359538,0.319714,0.213897,0.147787,0.062119,0.030507,0.23697,0.08219,0.093655,0.033443,0.044979,0.077023,0.054444,0.417949,-0.052653,-78.625782,0.143343,0.215239,-0.049981,0.990137,-0.03845,0.921634,-0.029231,0.363503,0.383794,0.178402,-0.143164,0.086084,0.674721,0.378759,0.029231,0.463018,0.005051,0.607083,1.144237,2.014677,-0.072578,0.105367,0.048206,-0.162729,30.6838,1.388497,0.345764,0.421148,2.251091,0.223523,0.155518,0.06575,0.032328,0.11644,0.078292,0.470598,1.928068,0.80442,0.03352,0.086733,0.018055,0.084005,0.028222,0.085257,0.03483,0.095046,0.033677,0.089061,0.00148,0.872163,0.441577,1.64628,0.646278,0.490886,10.5118,-0.037628,5.74085,-0.611248,0.946908,0.388752,0.388752,2.29256
2539,0.070632,0.095804,0.116361,0.166381,0.23514,0.25624,0.276003,0.281343,0.285907,0.257301,0.175183,0.392281,-0.176604,-0.034701,0.173135,1.373437,0.965897,0.210374,0.167236,0.021015,0.334936,1.430895,1.652617,0.109602,0.000536,0.028691,0.039527,-0.044044,0.369968,0.868931,0.147138,0.108671,0.156041,0.104639,0.655613,1.775294,0.076783,0.190753,0.093403,0.279156,0.277495,0.245835,0.169696,0.119798,0.054537,0.023108,0.189028,0.083828,0.082053,0.035783,0.033998,0.135765,0.028884,0.373529,-0.106432,-52.193458,0.109602,0.179376,-0.019228,1.03002,-0.021015,0.882675,-0.0615,0.299961,0.296946,0.172267,-0.078737,0.073991,0.639578,0.345774,0.0615,0.498271,0.007264,0.622682,1.212114,2.037938,-0.113232,0.120675,0.075908,-0.226026,27.540992,1.364436,0.302777,0.378861,2.000564,0.178093,0.126295,0.05773,0.024489,0.087637,0.056908,0.451069,1.652523,0.698261,0.026635,0.088566,0.021409,0.089903,0.025396,0.08674,0.027442,0.094392,0.026712,0.087713,0.001229,0.750423,0.537314,1.43759,0.437588,0.616847,3.19778,-0.043792,5.73468,-0.697878,0.810035,0.302123,0.302123,1.87518
2540,0.078353,0.108893,0.141763,0.174701,0.2291,0.249426,0.273444,0.265107,0.292218,0.259058,0.18646,0.389413,-0.171994,-0.044495,0.179097,1.458103,0.956491,0.18057,0.144337,0.013635,0.30853,1.8581,1.537324,0.092866,0.000243,0.02584,0.035256,-0.037938,0.34892,0.773629,0.126708,0.100578,0.148538,0.090733,0.589717,1.642629,0.071035,0.180542,0.065135,0.242761,0.232574,0.211603,0.141192,0.105954,0.046058,0.014743,0.170059,0.081453,0.070695,0.032899,0.022084,0.159536,0.010123,0.348169,-0.122073,-44.810766,0.092866,0.15575,-0.002812,1.039358,-0.013635,0.861775,-0.071196,0.282147,0.264032,0.16137,-0.016662,0.064158,0.62138,0.321958,0.071196,0.515027,0.008213,0.614774,1.238111,2.107019,-0.125068,0.124582,0.084064,-0.278521,28.630252,1.314671,0.278552,0.347518,1.854278,0.148028,0.111482,0.048686,0.015611,0.080631,0.053339,0.437118,1.424201,0.576248,0.02197,0.0867,0.013205,0.087294,0.019546,0.08517,0.022051,0.093,0.021818,0.086643,0.000968,0.672602,0.595482,1.34117,0.341169,0.686695,3.41079,-0.045771,5.73271,-0.746164,0.722252,0.253836,0.253836,1.68234
2541,0.071924,0.095623,0.122137,0.158079,0.218727,0.237553,0.262746,0.254978,0.280632,0.240991,0.166746,0.356441,-0.146026,-0.030883,0.167497,1.524567,0.969615,0.203302,0.159349,0.052029,0.329221,2.242986,1.673324,0.108736,0.000289,0.037892,0.046471,-0.041491,0.437545,0.862754,0.144436,0.133677,0.179461,0.09674,0.703525,1.784545,0.076531,0.20996,0.075485,0.280846,0.280102,0.25148,0.164198,0.126116,0.049657,0.020278,0.20917,0.078516,0.077688,0.031727,0.030893,0.107785,0.019482,0.374354,-0.095357,-50.907712,0.108736,0.17174,-0.051197,0.960208,-0.052029,0.883539,-0.053419,0.334288,0.332818,0.158344,-0.031052,0.068406,0.640423,0.337803,0.053419,0.496927,0.006407,0.603346,1.142492,2.188028,-0.089491,0.112615,0.060088,-0.246467,34.013383,1.295475,0.300802,0.360433,1.983105,0.171109,0.132047,0.052383,0.021442,0.104548,0.072397,0.443436,1.784951,0.643719,0.020956,0.095006,0.005192,0.097043,0.016088,0.095815,0.021092,0.105576,0.021007,0.09863,0.001102,0.613237,0.637731,1.28466,0.284655,0.732454,3.72698,-0.052361,5.72612,-0.778654,0.655459,0.221346,0.221346,1.56931
2542,0.062529,0.088181,0.104986,0.142064,0.216833,0.232981,0.258307,0.259377,0.278327,0.212137,0.149353,0.323971,-0.108461,-0.009326,0.156734,1.595399,0.990725,0.244187,0.191288,0.152746,0.359615,3.122708,1.928353,0.140633,0.000271,0.0607,0.066702,-0.047909,0.637976,0.965046,0.174143,0.189232,0.241699,0.112163,0.835768,2.084734,0.093723,0.277944,0.081423,0.351376,0.347415,0.316883,0.19556,0.158407,0.05584,0.022259,0.273778,0.093655,0.089181,0.038856,0.03435,0.0624,0.03044,0.419065,-0.016916,-55.043845,0.140633,0.20506,-0.148346,0.795616,-0.152746,0.92267,-0.00945,0.462733,0.454478,0.163805,-0.089238,0.079311,0.675688,0.369467,0.00945,0.484284,0.004473,0.625684,0.938051,2.374606,-0.057368,0.097411,0.037773,-0.194821,41.998623,1.200306,0.325366,0.396702,2.10576,0.202028,0.164581,0.058746,0.023502,0.142954,0.102353,0.465615,2.230581,0.712136,0.021926,0.112069,-0.012376,0.108329,0.008511,0.11036,0.022087,0.12456,0.022023,0.117218,0.001604,0.563645,0.671867,1.24453,0.244533,0.766785,4.07549,-0.063741,5.71474,-0.803646,0.599905,0.196354,0.196354,1.48907
2543,0.051961,0.08093,0.082909,0.11716,0.207627,0.230686,0.259788,0.253069,0.276225,0.176572,0.123372,0.299666,-0.082417,0.018643,0.145934,1.723459,1.01885,0.315341,0.240889,0.228462,0.422468,3.545242,2.448257,0.205038,0.000384,0.098277,0.103233,-0.059222,0.947223,1.262776,0.222649,0.265353,0.320882,0.136472,1.033387,2.668868,0.115499,0.359014,0.113577,0.453898,0.454061,0.41901,0.248979,0.203754,0.065369,0.028123,0.359221,0.103579,0.103856,0.043113,0.043394,-0.012026,0.046692,0.476222,0.07713,-117.535902,0.205038,0.255399,-0.228727,0.684805,-0.228462,0.976601,0.039051,0.634811,0.635462,0.177346,-0.188656,0.0965,0.726949,0.412245,-0.039051,0.475567,0.002784,0.642811,0.765363,2.67362,0.012733,0.082748,-0.008313,-0.091943,49.247247,1.1619,0.386408,0.443854,2.468752,0.255665,0.210868,0.068818,0.029693,0.195879,0.131248,0.523692,2.675368,0.813532,0.025573,0.127715,-0.062457,0.089856,-0.025405,0.103653,0.025895,0.138584,0.025763,0.132915,0.002452,0.573881,0.664707,1.25341,0.253408,0.759332,4.01295,-0.072225,5.70625,-0.798288,0.611405,0.201712,0.201712,1.50682
2544,0.045642,0.057866,0.051743,0.092639,0.165648,0.193147,0.209493,0.209145,0.216226,0.145934,0.082058,0.268441,-0.076459,0.0148,0.115777,2.157075,1.014925,0.300216,0.221042,0.185891,0.422077,2.33306,2.600933,0.187875,0.000662,0.078602,0.085629,-0.056745,0.864269,1.373826,0.224191,0.245638,0.301407,0.120516,1.217823,2.697734,0.092697,0.318293,0.163739,0.457874,0.471428,0.442884,0.244879,0.182107,0.057697,0.022162,0.333633,0.078801,0.095791,0.018647,0.035761,-0.065638,0.058951,0.478295,0.100292,-179.71076,0.187875,0.23684,-0.202412,0.71341,-0.185891,0.978626,0.044716,0.545421,0.578096,0.156256,-0.104157,0.085218,0.728937,0.397268,-0.044716,0.475836,0.002403,0.572472,0.80184,2.923146,0.070914,0.07667,-0.046983,-0.091094,54.470147,1.272829,0.406558,0.414593,2.547885,0.247839,0.186853,0.060418,0.023303,0.177211,0.10866,0.482287,3.035054,0.885269,0.020887,0.104579,-0.029059,0.087445,-0.000692,0.096639,0.021818,0.115949,0.021828,0.109912,0.001328,0.569478,0.667482,1.25117,0.251167,0.761563,4.06583,-0.059179,5.7193,-0.800063,0.606548,0.199937,0.199937,1.50233
2545,0.047821,0.061995,0.060862,0.100806,0.175471,0.190232,0.203562,0.22539,0.206903,0.155892,0.089531,0.267373,-0.084116,0.014092,0.116892,2.091485,1.014199,0.290549,0.216166,0.146943,0.423808,2.376327,2.575191,0.188395,0.000703,0.08339,0.091389,-0.056088,0.830176,1.401526,0.222017,0.25311,0.293177,0.117642,1.1863,2.649858,0.088788,0.30668,0.168193,0.451458,0.484178,0.439416,0.254828,0.1903,0.060877,0.035213,0.343985,0.058066,0.099531,0.0148,0.05647,-0.054729,0.058744,0.475015,0.076063,-206.536039,0.188395,0.232007,-0.187516,0.766383,-0.146943,0.975384,0.034351,0.520884,0.600721,0.153394,-0.090485,0.083185,0.725729,0.393221,-0.034351,0.469825,0.002341,0.546854,0.853884,2.887581,0.06103,0.075979,-0.04059,-0.099495,54.284094,1.311588,0.41148,0.436081,2.686722,0.258908,0.195912,0.063897,0.037055,0.184057,0.111598,0.496221,2.894671,0.835263,0.026367,0.122397,-0.03529,0.095762,-0.00333,0.10594,0.026482,0.12938,0.026237,0.122956,0.002419,0.605017,0.643088,1.27972,0.279719,0.737148,3.80766,-0.067904,5.71057,-0.782252,0.646325,0.217748,0.217748,1.55944
2546,0.043363,0.055655,0.051623,0.093174,0.176295,0.186247,0.202442,0.228257,0.197917,0.155855,0.080917,0.280327,-0.089252,0.027637,0.113123,2.028326,1.028027,0.336909,0.252795,0.168246,0.459284,2.554016,2.860638,0.224759,0.000777,0.099915,0.107576,-0.063389,0.984987,1.545852,0.246956,0.278412,0.329893,0.13862,1.170953,3.031793,0.108662,0.355954,0.179954,0.503637,0.520103,0.481066,0.277469,0.210478,0.067552,0.033161,0.375171,0.086095,0.108085,0.029545,0.051715,-0.057995,0.065201,0.501775,0.126054,-245.869136,0.224759,0.268202,-0.189729,0.755349,-0.168246,1.001797,0.057803,0.627463,0.671582,0.17278,-0.188143,0.098019,0.751819,0.422817,-0.057803,0.452924,0.001988,0.579392,0.813549,2.744699,0.069083,0.073201,-0.045357,-0.048176,52.20406,1.282231,0.435543,0.467851,2.821729,0.282984,0.217396,0.071107,0.035005,0.203467,0.123928,0.528448,3.098051,0.877885,0.034461,0.137619,-0.043352,0.106749,-0.007578,0.11816,0.035148,0.147511,0.034523,0.14103,0.003916,0.668252,0.598559,1.33691,0.336909,0.690006,3.43544,-0.072943,5.70553,-0.748533,0.717378,0.251467,0.251467,1.67382
2547,0.045884,0.063131,0.056181,0.096881,0.191601,0.223851,0.255217,0.257572,0.223509,0.16767,0.091809,0.336912,-0.104177,0.02457,0.135724,1.863257,1.025049,0.349862,0.264973,0.18914,0.43802,3.110442,2.502074,0.223833,0.0005,0.094287,0.100569,-0.066966,0.967453,1.35223,0.238838,0.247641,0.323691,0.154999,0.995549,2.74812,0.130656,0.361502,0.119094,0.460178,0.456085,0.426025,0.263267,0.213436,0.079635,0.026277,0.35691,0.126314,0.120809,0.043883,0.038245,-0.000326,0.050744,0.478778,0.058666,-161.023066,0.223833,0.277743,-0.183815,0.744659,-0.18914,0.979462,0.029094,0.646902,0.634931,0.20027,-0.284991,0.109601,0.730089,0.429331,-0.029094,0.489537,0.003256,0.656761,0.813173,2.600451,0.00186,0.090484,-0.001126,-0.051887,39.044688,1.199424,0.402538,0.455775,2.5453,0.273567,0.223233,0.084252,0.027855,0.18802,0.131166,0.532315,2.95214,0.906329,0.040299,0.163697,-0.030444,0.162246,-0.000922,0.162218,0.042012,0.191047,0.040978,0.181616,0.006346,0.665068,0.600191,1.33813,0.33813,0.69027,3.49537,-0.087256,5.69122,-0.749056,0.713897,0.250944,0.250944,1.67626
2548,0.064612,0.086694,0.096811,0.125989,0.199474,0.235861,0.251328,0.245767,0.25325,0.197853,0.127563,0.312407,-0.104478,0.0021,0.151117,1.732288,1.002241,0.277113,0.210083,0.137372,0.390353,3.260445,2.331195,0.183361,0.000382,0.068048,0.074055,-0.05914,0.875356,1.280504,0.215225,0.209594,0.302618,0.120252,0.968475,2.346839,0.099925,0.306987,0.103054,0.396058,0.383753,0.391704,0.209199,0.165941,0.055218,-0.006464,0.293687,0.104149,0.089625,0.004646,-0.010012,0.010911,0.037875,0.44357,0.016904,-120.578481,0.183361,0.22435,-0.122983,0.767394,-0.137372,0.946019,0.007866,0.522794,0.49532,0.166571,-0.119373,0.085031,0.698029,0.385815,-0.007866,0.485556,0.003838,0.595009,0.914524,2.558388,-0.006585,0.091677,0.004463,-0.14028,42.078616,1.212153,0.386096,0.390416,2.230425,0.214549,0.171657,0.058012,-0.006829,0.155712,0.105706,0.471399,2.319355,0.733673,0.017445,0.049362,-0.010386,0.031511,0.007255,0.042915,0.016535,0.05324,0.016852,0.050801,0.000259,0.828575,0.477097,1.55228,0.552284,0.540193,3.145,-0.022569,5.75591,-0.645409,0.898155,0.354591,0.354591,2.10457
2549,0.053746,0.070844,0.075775,0.104947,0.167599,0.206226,0.209279,0.206665,0.217562,0.167879,0.106562,0.265939,-0.080632,0.018996,0.125185,1.841931,1.019253,0.297098,0.227011,0.181556,0.436731,2.940789,2.792221,0.209542,0.000501,0.085734,0.091758,-0.060611,1.054002,1.536599,0.237608,0.263107,0.34373,0.123322,1.118034,2.819378,0.099805,0.348886,0.147427,0.470589,0.474594,0.465798,0.243607,0.189354,0.058997,0.006335,0.353126,0.094545,0.099225,0.005732,0.010457,-0.041324,0.050499,0.484165,0.094889,-189.373308,0.209542,0.242714,-0.18614,0.701234,-0.181556,0.98476,0.044241,0.612626,0.621627,0.15808,-0.116055,0.087202,0.735294,0.40156,-0.044241,0.449838,0.002129,0.572307,0.810239,2.739869,0.048138,0.072744,-0.031476,-0.096954,56.534351,1.232796,0.431895,0.437488,2.584809,0.245664,0.19339,0.061643,0.006641,0.186831,0.112486,0.48856,2.597924,0.769281,0.026615,0.055501,-0.045345,-0.000955,-0.012125,0.025237,0.026041,0.060333,0.025857,0.0582,0.000492,0.969549,0.357841,1.95711,0.957114,0.368116,1.28474,-0.020425,5.75805,-0.522514,1.05427,0.477486,0.477486,2.91423
2550,0.060348,0.083641,0.098954,0.129303,0.209213,0.222091,0.256953,0.259424,0.260547,0.202894,0.131575,0.325272,-0.125678,-0.019259,0.152668,1.626811,0.980934,0.212553,0.165592,0.065756,0.347017,2.88593,1.836107,0.125037,0.000254,0.046592,0.054181,-0.045291,0.565769,1.00174,0.163311,0.158963,0.220456,0.097383,0.788644,1.892858,0.078861,0.234668,0.079293,0.308416,0.330197,0.294584,0.188128,0.15115,0.064251,0.025658,0.257508,0.078772,0.102783,0.015205,0.039395,0.074596,0.021075,0.392615,-0.079801,-77.453726,0.125037,0.178803,-0.089836,0.903617,-0.065756,0.899093,-0.043279,0.380528,0.42326,0.151752,-0.022755,0.06886,0.654208,0.34494,0.043279,0.491224,0.005029,0.571148,1.076138,2.375929,-0.064396,0.101875,0.043275,-0.22948,39.529434,1.27889,0.333641,0.386309,2.166037,0.194898,0.157539,0.067598,0.027114,0.120943,0.082301,0.44151,1.747873,0.734547,0.024242,0.097181,0.008381,0.097087,0.018613,0.095729,0.023645,0.105449,0.023364,0.098497,0.001351,0.664034,0.601578,1.33285,0.33285,0.693308,3.45636,-0.051576,5.7269,-0.750867,0.712624,0.249133,0.249133,1.6657
2551,0.060205,0.079995,0.098164,0.125541,0.199593,0.221791,0.230664,0.245914,0.24873,0.203596,0.129349,0.299335,-0.116972,-0.01162,0.142766,1.679255,0.98845,0.224147,0.172747,0.064085,0.365907,3.226614,2.041417,0.146841,0.000278,0.061128,0.068305,-0.048929,0.69712,1.152759,0.182833,0.200053,0.258421,0.098091,0.898787,2.0424,0.079291,0.258803,0.091568,0.342212,0.37361,0.341792,0.204925,0.165389,0.060016,0.023078,0.292097,0.061954,0.097756,0.000416,0.036435,0.033294,0.026908,0.413527,-0.051564,-99.582831,0.146841,0.186916,-0.099874,0.880304,-0.064085,0.917677,-0.026974,0.425206,0.491063,0.14541,-0.015062,0.069361,0.671106,0.352985,0.026974,0.4668,0.003918,0.54373,1.059902,2.393536,-0.030605,0.091656,0.020604,-0.205626,45.947564,1.268581,0.365528,0.399768,2.315349,0.210482,0.171156,0.063015,0.024326,0.148382,0.097691,0.459294,1.634386,0.685786,0.022631,0.098488,-0.004331,0.091737,0.012099,0.093947,0.020942,0.105406,0.020931,0.099014,0.001321,0.623768,0.629937,1.29629,0.296285,0.723359,3.6939,-0.053639,5.72484,-0.77236,0.667388,0.22764,0.22764,1.59257
2552,0.048713,0.065631,0.073097,0.105516,0.183405,0.203322,0.207108,0.225509,0.225722,0.1824,0.10972,0.283071,-0.10389,0.005209,0.12372,1.726234,1.00523,0.26634,0.20417,0.105275,0.406143,2.634279,2.338449,0.171185,0.000463,0.073148,0.080287,-0.053358,0.799178,1.290036,0.206666,0.231551,0.285355,0.113116,1.027373,2.418596,0.089307,0.300737,0.129925,0.41433,0.435725,0.400302,0.231951,0.179799,0.061042,0.026853,0.324338,0.074371,0.100353,0.016832,0.042989,-0.008829,0.044909,0.455021,0.02075,-141.775733,0.171185,0.219463,-0.131084,0.8373,-0.105275,0.95615,0.010025,0.508789,0.558305,0.153174,-0.075506,0.079985,0.707165,0.382451,-0.010025,0.446989,0.002769,0.548663,0.95736,2.46393,0.009607,0.08082,-0.006344,-0.141334,51.600167,1.272933,0.391997,0.428112,2.49611,0.23642,0.18519,0.064017,0.028264,0.168669,0.106017,0.47574,1.911173,0.777926,0.020152,0.085109,-0.022214,0.065497,0.002124,0.075802,0.018577,0.091822,0.018784,0.086989,0.000882,0.639818,0.61877,1.31003,0.310029,0.711841,3.58921,-0.045931,5.73255,-0.764046,0.685389,0.235954,0.235954,1.62006
2553,0.046379,0.064523,0.066759,0.109359,0.176151,0.197817,0.217031,0.220313,0.225434,0.174973,0.105165,0.29801,-0.101282,0.000878,0.12479,1.692203,1.000881,0.252732,0.195862,0.126671,0.390412,2.56716,2.07055,0.14498,0.000391,0.059766,0.066981,-0.048327,0.664986,1.117608,0.18339,0.197773,0.248659,0.111216,0.926636,2.229769,0.088983,0.283354,0.108784,0.380438,0.389298,0.348037,0.212032,0.165266,0.061893,0.030041,0.292908,0.090542,0.10112,0.037268,0.047907,0.02766,0.037072,0.436066,-0.021775,-119.118284,0.14498,0.210479,-0.137075,0.835627,-0.126671,0.938287,-0.011619,0.473942,0.494271,0.156597,-0.074668,0.078641,0.690219,0.374583,0.011619,0.479561,0.003433,0.572035,0.925778,2.599876,-0.025512,0.088381,0.017008,-0.165777,47.512401,1.274122,0.358324,0.411013,2.331829,0.217439,0.17091,0.064969,0.031635,0.145968,0.094252,0.4552,2.054745,0.825383,0.018004,0.078981,-0.007089,0.071026,0.008962,0.07577,0.017328,0.086545,0.017585,0.081507,0.000657,0.625348,0.629288,1.29504,0.295035,0.723723,3.65024,-0.043117,5.73536,-0.772361,0.669055,0.227639,0.227639,1.59007
2554,0.053262,0.075114,0.090183,0.126244,0.182339,0.203829,0.230023,0.225754,0.236436,0.187132,0.116281,0.301147,-0.104203,0.001771,0.136774,1.629845,1.00179,0.257181,0.198068,0.116177,0.395017,2.725941,2.111908,0.153891,0.000366,0.064904,0.072278,-0.050158,0.704821,1.168953,0.188848,0.206723,0.259119,0.112666,0.938202,2.246052,0.090946,0.287993,0.106475,0.382606,0.393081,0.355614,0.215235,0.169641,0.061051,0.027732,0.299352,0.086355,0.09894,0.031142,0.04381,0.023681,0.035337,0.437081,-0.026574,-134.552426,0.153891,0.212641,-0.128605,0.843528,-0.116177,0.939351,-0.014306,0.483852,0.508058,0.158336,-0.082039,0.079667,0.691303,0.376396,0.014306,0.484322,0.003478,0.567023,0.93555,2.636184,-0.02108,0.08924,0.014121,-0.156587,46.485131,1.274818,0.368351,0.411346,2.36915,0.221016,0.175601,0.064158,0.029235,0.153131,0.099101,0.46739,1.817378,0.731618,0.018188,0.081824,-0.014702,0.069676,0.005841,0.077161,0.018029,0.090318,0.018255,0.085324,0.000709,0.615355,0.636341,1.28594,0.285942,0.73122,3.7075,-0.044998,5.73348,-0.777714,0.65782,0.222286,0.222286,1.57188
