FID,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,brightness,wetness,greenness,fanzhaolv,VIGS,BCI,EVI1,EVI2,LSWI,GNDVI,MTCI,PSSRA,IRECI,MCARI1,MCARI2,MCARI3,Rededge,CIrededge,CIg,RDVI,NDRE1,NDRE2,DVI,mNDVI,SR,DVIre,NDVIre,NDI45,NDVI1,NDVI2,NDVI3,RDVI0,RDVI1,RDVI2,RDVI3,NDVIre1n,NDVIre2,NDVIre2n,NDVIre3,NDVIre3n,PSRI,MTVI,TVI,VARI,DF,IREC,SAVI,NDWI,MSI,NDII,TNDVI,NRI,MSRre,MSRren,WDVI,MSAV2,PV,IPV,TNDV,C,SMI,MI,IRIswir1,IRInir,HSI,S2,SI,GSI,GARI,CRE,ARI,GNDVI1,SIPI,CRI,SAVI0,SAVI1,SAVI2,SAVI3,OSAVI,TCARI,MCARI_OSAVI,MRAI2,GDVI,VH,VV,VH_LAI_soil,VV_LAI_soil,VH_LAI_fvc_soil,VV_LAI_fvc_soil,VH_VWC_soil,VV_VWC_soil,VH_VWC_fvc_soil,VV_VWC_fvc_soil,DPSVI,RVI,Mc,TAN1,TAN2,TANc,Hc,DPDD,IDPDD,VDDPI,RVI4SI,R1,R2,R3
3664,0.046849,0.089038,0.119146,0.165576,0.24308,0.262764,0.272101,0.267384,0.276871,0.267985,0.164545,0.342937,-0.155394,0.027228,0.163865,2.024818,1.027909,0.304328,0.26218,0.086412,0.47745,1.857595,2.633033,0.223952,0.001237,0.081608,0.095704,-0.069731,0.780131,1.697493,0.246231,0.221782,0.276522,0.153111,0.779157,2.797422,0.113518,0.302332,0.184391,0.457335,0.45956,0.435354,0.266676,0.187552,0.060985,0.022208,0.305272,0.086988,0.09044,0.028548,0.032035,0.107198,0.063579,0.47545,-0.029898,-176.628211,0.223952,0.274864,-0.089808,0.894855,-0.086412,0.977191,-0.021079,0.517837,0.525015,0.199692,-0.277893,0.108266,0.728667,0.426381,0.021079,0.402801,0.002499,0.614951,1.001133,1.923437,-0.124811,0.080929,0.081935,-0.090441,33.02352,1.516495,0.455514,0.556958,2.885704,0.277342,0.196953,0.064612,0.023551,0.173851,0.108361,0.542428,2.251641,0.67552,0.025692,0.134667,-0.03521,0.121927,-0.008204,0.12543,0.026852,0.15416,0.026544,0.145782,0.002745,0.558081,0.674975,1.24369,0.243687,0.768345,4.17817,-0.077056,5.70142,-0.805205,0.593891,0.194795,0.194795,1.48737
3665,0.035798,0.062363,0.066175,0.120831,0.225469,0.251935,0.266921,0.269799,0.267339,0.212523,0.117745,0.320906,-0.115397,0.065323,0.143357,1.998771,1.067652,0.40701,0.339548,0.198882,0.548817,2.290655,3.582495,0.324594,0.001528,0.136475,0.149228,-0.084971,1.175564,2.141214,0.308495,0.308501,0.367939,0.192792,0.962865,3.934603,0.150161,0.40647,0.242975,0.590113,0.592269,0.560009,0.339172,0.249037,0.07913,0.034387,0.409092,0.112654,0.115584,0.045731,0.048683,0.017366,0.088479,0.542807,0.115311,-331.508813,0.324594,0.349789,-0.201806,0.734488,-0.198882,1.04387,0.062969,0.750696,0.756409,0.226176,-0.447862,0.136325,0.795057,0.48247,-0.062969,0.3861,0.001244,0.666805,0.767571,2.170909,-0.025061,0.064945,0.016085,0.032513,38.731404,1.448255,0.516278,0.609478,3.464405,0.351891,0.261209,0.08388,0.036469,0.237512,0.142087,0.623537,3.08313,0.874081,0.026749,0.102401,-0.09766,0.02579,-0.056087,0.050466,0.027225,0.113172,0.027115,0.109901,0.00165,0.692318,0.580118,1.37032,0.370319,0.666769,3.39675,-0.053494,5.72498,-0.732668,0.744555,0.267332,0.267332,1.74064
3666,0.032181,0.051794,0.042679,0.094789,0.220744,0.248492,0.278671,0.282594,0.271669,0.167615,0.083894,0.339056,-0.112068,0.079847,0.137241,1.867593,1.083172,0.441783,0.369569,0.233808,0.572821,2.629171,3.717411,0.368633,0.001428,0.159133,0.172303,-0.092764,1.313505,2.311147,0.326607,0.330453,0.396364,0.214024,0.964319,4.134455,0.172782,0.440173,0.23212,0.609783,0.608607,0.575358,0.359892,0.274387,0.089505,0.037467,0.438669,0.128391,0.126554,0.053076,0.051213,0.01864,0.085124,0.552119,0.104072,-374.743865,0.368633,0.377015,-0.232044,0.690764,-0.233808,1.053433,0.057146,0.832073,0.828103,0.248373,-0.552781,0.151338,0.804892,0.501331,-0.057146,0.400229,0.001206,0.709581,0.701598,2.277949,-0.029739,0.066533,0.019045,0.077766,36.012492,1.43142,0.536047,0.627255,3.668544,0.375614,0.2888,0.094917,0.039708,0.25755,0.156418,0.668987,3.406944,0.95343,0.029194,0.097845,-0.108319,0.006263,-0.068911,0.032037,0.029309,0.107178,0.029168,0.104702,0.001714,0.752845,0.535855,1.43663,0.43663,0.615948,3.15513,-0.048544,5.72993,-0.697187,0.812798,0.302813,0.302813,1.87326
3667,0.032016,0.051874,0.042904,0.094675,0.239697,0.271972,0.309883,0.311434,0.297238,0.170834,0.080488,0.360561,-0.130829,0.076893,0.148698,1.75659,1.079979,0.429372,0.364606,0.201745,0.569697,2.684707,3.45126,0.368228,0.001369,0.155016,0.169848,-0.095601,1.260629,2.339294,0.324363,0.316243,0.386489,0.216098,0.908703,3.772818,0.175044,0.423445,0.208247,0.580365,0.584526,0.550351,0.358393,0.276726,0.094324,0.037938,0.428525,0.123844,0.129883,0.044254,0.050375,0.047287,0.077263,0.538634,0.028539,-321.025875,0.368228,0.371563,-0.207677,0.726092,-0.201745,1.039378,0.016218,0.789111,0.801818,0.255189,-0.57121,0.152804,0.790183,0.497674,-0.016218,0.40267,0.001445,0.70778,0.756207,2.140566,-0.074262,0.072523,0.047822,0.074713,31.200794,1.477539,0.539048,0.631485,3.693443,0.376277,0.29229,0.100006,0.040158,0.251391,0.158768,0.675392,3.266288,0.9623,0.034884,0.139375,-0.09997,0.077198,-0.061868,0.094277,0.035432,0.155806,0.035107,0.151883,0.004256,0.672907,0.595175,1.34191,0.341909,0.686161,3.41481,-0.073886,5.70459,-0.745839,0.722619,0.254161,0.254161,1.68382
3668,0.032016,0.053583,0.04522,0.097953,0.257917,0.302529,0.32496,0.329705,0.316844,0.183827,0.085603,0.365425,-0.141393,0.078673,0.155979,1.858346,1.08191,0.441404,0.373425,0.181992,0.574695,2.600265,3.607145,0.386241,0.00158,0.162363,0.177892,-0.098988,1.283369,2.416209,0.33439,0.321589,0.390646,0.221115,0.922005,3.91221,0.177246,0.424394,0.223876,0.591706,0.601333,0.564818,0.372055,0.285227,0.098431,0.042274,0.43662,0.119076,0.133862,0.040472,0.055464,0.040068,0.084368,0.543828,0.046626,-333.176604,0.386241,0.379618,-0.196483,0.750646,-0.181992,1.044794,0.026324,0.791448,0.823101,0.259277,-0.594099,0.156352,0.795853,0.502994,-0.026324,0.388108,0.001385,0.700096,0.786996,2.008879,-0.064436,0.071477,0.041382,0.085441,30.343032,1.496254,0.546959,0.641324,3.817971,0.391131,0.301582,0.10432,0.044711,0.256995,0.161839,0.691391,3.069751,0.961949,0.041129,0.170453,-0.091607,0.12653,-0.055991,0.137419,0.043255,0.190805,0.04274,0.186114,0.006885,0.651065,0.610907,1.31994,0.319937,0.703638,3.51856,-0.091446,5.68703,-0.758146,0.698009,0.241854,0.241854,1.63987
3669,0.033291,0.05488,0.043732,0.100162,0.267387,0.320407,0.338229,0.344116,0.329692,0.193877,0.090336,0.366973,-0.147375,0.083094,0.162283,1.98657,1.086704,0.461604,0.387727,0.174113,0.584441,2.371951,3.772985,0.389702,0.001947,0.162773,0.179012,-0.099776,1.255798,2.446291,0.340419,0.32228,0.385429,0.228502,0.949857,4.175599,0.18007,0.427748,0.251645,0.613325,0.623555,0.580744,0.385732,0.289662,0.102383,0.051206,0.441181,0.122333,0.138608,0.050625,0.067125,0.02566,0.096346,0.553749,0.08031,-361.102242,0.389702,0.392809,-0.190119,0.778846,-0.174113,1.05513,0.045123,0.799856,0.834816,0.264509,-0.626407,0.161575,0.806662,0.511708,-0.045123,0.372775,0.001247,0.698719,0.798464,1.912995,-0.043492,0.068938,0.027693,0.102971,30.581064,1.528479,0.550093,0.649497,3.942202,0.405499,0.306388,0.108489,0.054155,0.2578,0.160692,0.693833,2.970136,0.966733,0.040754,0.145504,-0.098343,0.079494,-0.06555,0.094463,0.044223,0.163107,0.043756,0.159765,0.005252,0.724205,0.557225,1.40176,0.401758,0.641523,3.24021,-0.07407,5.70441,-0.714859,0.78048,0.285141,0.285141,1.80352
3670,0.034588,0.055782,0.043784,0.107178,0.275699,0.326945,0.364653,0.369578,0.343581,0.216598,0.099118,0.365237,-0.157491,0.066506,0.174969,1.963846,1.068919,0.414364,0.351723,0.13804,0.560077,2.092161,3.286512,0.323119,0.001861,0.12885,0.145521,-0.089533,1.033201,2.201189,0.3078,0.282868,0.338965,0.207957,0.896436,3.65583,0.15996,0.384707,0.233045,0.565792,0.579479,0.52909,0.356816,0.262676,0.097714,0.054414,0.401827,0.114604,0.13447,0.052764,0.07286,0.052206,0.088208,0.531478,0.018911,-281.513319,0.323119,0.359539,-0.157785,0.842678,-0.13804,1.032152,0.01015,0.69619,0.737015,0.247748,-0.53276,0.147048,0.782896,0.489127,-0.01015,0.375486,0.001538,0.672094,0.873803,1.841673,-0.078003,0.073424,0.050572,0.056165,30.348208,1.575965,0.522875,0.630106,3.704309,0.374864,0.277746,0.103589,0.057618,0.226378,0.142937,0.638242,2.951911,0.971524,0.036505,0.112251,-0.078799,0.046915,-0.045062,0.065403,0.039241,0.126908,0.038708,0.123326,0.002689,0.788006,0.509204,1.48307,0.483067,0.583059,3.08082,-0.05356,5.72492,-0.674615,0.852489,0.325385,0.325385,1.96613
3671,0.036947,0.062298,0.063173,0.122512,0.267909,0.310408,0.349854,0.360046,0.331538,0.228752,0.114517,0.352622,-0.162045,0.042292,0.174951,1.871955,1.043261,0.342085,0.295138,0.094178,0.51854,2.011798,2.737693,0.252634,0.001389,0.096372,0.112008,-0.076438,0.848935,1.904879,0.266264,0.244948,0.297758,0.174083,0.819463,2.979609,0.131928,0.335355,0.192956,0.495815,0.512164,0.463791,0.308517,0.225754,0.084241,0.045868,0.354695,0.098587,0.120295,0.041845,0.063756,0.088707,0.06885,0.497701,-0.050554,-194.09545,0.252634,0.306739,-0.115897,0.900456,-0.094178,0.997805,-0.030225,0.582312,0.625087,0.218188,-0.375375,0.123095,0.747908,0.451895,0.030225,0.384681,0.00194,0.630172,0.969208,1.8279,-0.12035,0.07814,0.078835,-0.025944,31.868917,1.570652,0.487395,0.596052,3.302865,0.323039,0.238092,0.089326,0.048632,0.194242,0.123238,0.575239,2.900953,0.929262,0.036283,0.107437,-0.027431,0.07824,0.004471,0.092623,0.038406,0.119683,0.0375,0.114161,0.002448,0.806517,0.494802,1.51148,0.511478,0.564394,3.07595,-0.050313,5.72816,-0.661888,0.873361,0.338112,0.338112,2.02295
3672,0.03807,0.066091,0.078613,0.128111,0.249717,0.281713,0.307394,0.321182,0.304871,0.227073,0.122844,0.335491,-0.152329,0.039794,0.162181,1.750154,1.040618,0.329534,0.284638,0.094647,0.512291,2.164358,2.754556,0.245458,0.001116,0.095575,0.109395,-0.073299,0.897742,1.87119,0.261497,0.251553,0.30927,0.165114,0.826741,2.976575,0.127323,0.34375,0.183944,0.496158,0.506464,0.46653,0.29514,0.218512,0.077594,0.036439,0.355769,0.101041,0.114497,0.038628,0.052208,0.084975,0.063125,0.497959,-0.035593,-203.621671,0.245458,0.297367,-0.108128,0.89389,-0.094647,0.99802,-0.021304,0.600884,0.62727,0.207107,-0.328266,0.116753,0.748079,0.445193,0.021304,0.382358,0.001813,0.612061,0.963369,1.882961,-0.114422,0.074802,0.074658,-0.045294,35.74358,1.514399,0.483244,0.58703,3.187062,0.307249,0.229464,0.082222,0.038645,0.195404,0.121448,0.559531,2.830916,0.875351,0.035809,0.103702,-0.033117,0.063536,-0.000915,0.080157,0.03819,0.112139,0.037322,0.107169,0.002262,0.818341,0.485136,1.53498,0.534984,0.550774,3.12267,-0.048008,5.73047,-0.652671,0.886649,0.347329,0.347329,2.06997
3673,0.03535,0.058223,0.062479,0.111446,0.231319,0.260459,0.275115,0.290043,0.285867,0.206807,0.108312,0.322332,-0.133321,0.054343,0.144589,1.609289,1.055907,0.368022,0.313208,0.13936,0.537073,2.327739,3.170213,0.279194,0.001118,0.111468,0.123568,-0.077831,1.090134,2.02274,0.284053,0.282832,0.35185,0.178424,0.903559,3.489805,0.141423,0.392628,0.204295,0.552037,0.553858,0.51839,0.315381,0.237245,0.0844,0.034542,0.394736,0.123814,0.126167,0.047479,0.04985,0.048286,0.070755,0.525123,0.039891,-284.745492,0.279194,0.325106,-0.141724,0.83157,-0.13936,1.025554,0.022279,0.714268,0.718856,0.214662,-0.383016,0.126165,0.776018,0.465362,-0.022279,0.377018,0.001385,0.625696,0.865621,2.012169,-0.068584,0.067525,0.044173,-0.003504,40.152612,1.447985,0.502498,0.600285,3.340031,0.326811,0.248343,0.089381,0.03663,0.215045,0.129434,0.573915,2.990492,0.900911,0.033246,0.099458,-0.079574,0.022848,-0.040015,0.048226,0.035384,0.107153,0.034933,0.103968,0.001923,0.802827,0.496982,1.51359,0.513594,0.565607,3.14882,-0.046819,5.73166,-0.662828,0.869142,0.337172,0.337172,2.02719
3674,0.031579,0.049247,0.04187,0.092136,0.209936,0.250511,0.261425,0.276836,0.272943,0.181893,0.093382,0.312452,-0.117451,0.068199,0.132462,1.527777,1.070629,0.40857,0.343333,0.185645,0.562611,2.308595,3.721721,0.3179,0.001331,0.127344,0.138829,-0.083554,1.25861,2.217105,0.309858,0.310149,0.385873,0.192663,0.975869,4.137088,0.153097,0.42993,0.243166,0.608883,0.608792,0.57458,0.342436,0.256493,0.092429,0.036683,0.429846,0.138277,0.138188,0.052836,0.052746,0.01233,0.0838,0.551623,0.129769,-375.825467,0.3179,0.353967,-0.18555,0.764107,-0.185645,1.052956,0.071253,0.805834,0.805667,0.223641,-0.443095,0.136234,0.804442,0.485686,-0.071253,0.368337,0.001041,0.647651,0.776609,2.098702,-0.018225,0.060739,0.011627,0.038878,43.033378,1.424414,0.525404,0.620695,3.575692,0.3539,0.268179,0.097884,0.038903,0.233016,0.13511,0.595231,3.054237,0.949124,0.030115,0.100851,-0.102863,0.016861,-0.063357,0.041689,0.031548,0.11323,0.031331,0.110464,0.001786,0.748112,0.539363,1.43111,0.431108,0.620087,3.17094,-0.050018,5.72846,-0.700054,0.807455,0.299946,0.299946,1.86222
3675,0.029707,0.047931,0.036806,0.087709,0.199089,0.244868,0.25552,0.271391,0.265163,0.173662,0.091905,0.304875,-0.114186,0.06977,0.128197,1.540671,1.072298,0.41035,0.346455,0.196479,0.57165,2.087316,3.91716,0.322174,0.001638,0.125873,0.138661,-0.084972,1.234294,2.336239,0.317485,0.309053,0.381309,0.192768,0.984944,4.30902,0.148818,0.421171,0.273669,0.62308,0.628712,0.59312,0.352289,0.25651,0.092553,0.039471,0.428788,0.129024,0.138072,0.047566,0.056744,0.007521,0.092788,0.558142,0.145264,-368.737178,0.322174,0.357239,-0.205313,0.738715,-0.196479,1.059746,0.079989,0.783611,0.802688,0.221914,-0.440527,0.136307,0.81154,0.487992,-0.079989,0.35266,0.000903,0.650502,0.763497,2.018827,-0.012702,0.057552,0.007996,0.042483,42.879788,1.495019,0.538724,0.636339,3.73779,0.36377,0.268309,0.098027,0.04186,0.232642,0.131872,0.595769,2.838724,0.959281,0.025826,0.1049,-0.089242,0.045713,-0.048712,0.067241,0.026302,0.121806,0.026228,0.117903,0.001651,0.660553,0.603502,1.33328,0.333281,0.694081,3.51303,-0.055914,5.72256,-0.751706,0.708795,0.248294,0.248294,1.66656
3676,0.030863,0.051633,0.046351,0.096277,0.198006,0.232603,0.248017,0.262754,0.260675,0.173572,0.094274,0.307736,-0.120368,0.055228,0.127229,1.620034,1.056856,0.361565,0.311324,0.174421,0.544901,1.965085,3.374164,0.281594,0.001545,0.106828,0.120985,-0.079476,1.038299,2.17651,0.292489,0.276643,0.340752,0.175186,0.899812,3.622342,0.131731,0.370613,0.243473,0.561844,0.575942,0.538334,0.326733,0.234744,0.084172,0.038088,0.388284,0.105036,0.125313,0.034392,0.054893,0.049053,0.082633,0.529539,0.048374,-256.49285,0.281594,0.323675,-0.194282,0.753091,-0.174421,1.030195,0.026662,0.662706,0.703694,0.209447,-0.364069,0.123875,0.780922,0.464194,-0.026662,0.362165,0.001206,0.638113,0.81761,1.962476,-0.072931,0.063398,0.046955,-0.010025,39.398314,1.559129,0.520448,0.624158,3.546705,0.338295,0.245953,0.089159,0.040391,0.211306,0.122957,0.571534,2.54686,0.930086,0.022536,0.107184,-0.055163,0.079109,-0.018038,0.09425,0.022713,0.124408,0.022714,0.118903,0.001512,0.593761,0.651195,1.2686,0.268595,0.746124,3.85893,-0.059855,5.71862,-0.788571,0.633625,0.211429,0.211429,1.53719
3677,0.033503,0.058757,0.062694,0.110872,0.210912,0.239135,0.254624,0.26933,0.26431,0.183275,0.10589,0.314371,-0.126655,0.038558,0.134305,1.721757,1.039339,0.311169,0.272418,0.146259,0.504538,2.211369,2.809013,0.246921,0.001103,0.096772,0.110422,-0.073065,0.918508,1.914212,0.263156,0.256345,0.314693,0.156005,0.808042,2.932938,0.118707,0.333658,0.187423,0.490069,0.506671,0.473927,0.29069,0.21385,0.07135,0.029924,0.353206,0.084571,0.106542,0.021216,0.043369,0.092357,0.062961,0.494831,-0.030961,-174.083417,0.246921,0.285954,-0.167877,0.777148,-0.146259,0.994934,-0.01891,0.578197,0.621306,0.196607,-0.281977,0.110312,0.745035,0.436477,0.01891,0.386899,0.001687,0.623265,0.880026,1.998876,-0.127854,0.071351,0.082892,-0.073836,37.122254,1.518635,0.488648,0.596219,3.180621,0.301708,0.224115,0.075566,0.031729,0.197968,0.121319,0.557749,2.267078,0.885428,0.022092,0.100709,-0.049734,0.071896,-0.014159,0.087388,0.022425,0.115971,0.02243,0.11067,0.001316,0.611171,0.63923,1.28253,0.282526,0.734142,3.73595,-0.055591,5.72289,-0.779836,0.653128,0.220164,0.220164,1.56505
3678,0.03336,0.05931,0.063007,0.113853,0.222892,0.248608,0.266846,0.273287,0.265858,0.192982,0.115152,0.311315,-0.138301,0.033441,0.140251,1.814769,1.03401,0.304787,0.266362,0.110797,0.49901,2.348478,2.793236,0.241626,0.000928,0.097937,0.110371,-0.070566,0.943946,1.860566,0.258137,0.262512,0.320547,0.151248,0.815038,2.92359,0.11693,0.340616,0.178964,0.489564,0.501289,0.472305,0.281847,0.209723,0.066406,0.025701,0.354229,0.085822,0.101137,0.02257,0.038004,0.088553,0.059039,0.494661,-0.020008,-159.538584,0.241626,0.2804,-0.125996,0.838569,-0.110797,0.994723,-0.012256,0.593496,0.623528,0.190759,-0.257284,0.106949,0.744782,0.432333,0.012256,0.36676,0.001639,0.604309,0.954242,1.832537,-0.121692,0.069854,0.0787,-0.084455,40.230592,1.471682,0.481901,0.587319,3.086655,0.291227,0.218963,0.070235,0.027231,0.200126,0.121684,0.551561,2.171534,0.893069,0.02103,0.107934,-0.064443,0.06896,-0.024758,0.086817,0.020837,0.120712,0.02095,0.115603,0.001443,0.568333,0.667822,1.2523,0.252298,0.760984,4.12011,-0.06145,5.71703,-0.799895,0.605424,0.200105,0.200105,1.5046
3679,0.032157,0.056945,0.058664,0.11127,0.214585,0.235769,0.25786,0.257377,0.253821,0.201808,0.125026,0.313399,-0.161142,0.030466,0.137413,1.881749,1.030942,0.313495,0.272358,0.065124,0.507594,2.047346,2.843299,0.22968,0.001085,0.088094,0.100409,-0.068555,0.903478,1.845392,0.256414,0.2518,0.310883,0.153186,0.844705,3.059488,0.116405,0.343679,0.19815,0.507303,0.51556,0.479546,0.285709,0.207288,0.072199,0.031857,0.353501,0.100539,0.111596,0.03666,0.047823,0.075697,0.066123,0.503635,-0.000631,-142.900074,0.22968,0.286519,-0.076243,0.946381,-0.065124,1.003643,-0.000383,0.600023,0.621849,0.190381,-0.26284,0.108319,0.753651,0.437049,0.000383,0.328771,0.001465,0.594257,1.064445,1.540224,-0.104536,0.066979,0.067364,-0.072513,42.541568,1.495672,0.479846,0.588393,3.13097,0.294258,0.216064,0.076277,0.033729,0.189874,0.112271,0.527849,2.146989,0.900934,0.022048,0.135959,-0.036527,0.120183,-0.006304,0.125133,0.022021,0.147213,0.021994,0.139382,0.002393,0.490333,0.720434,1.19446,0.194464,0.811614,4.77253,-0.080547,5.69793,-0.837373,0.518396,0.162627,0.162627,1.38893
3680,0.036122,0.064311,0.077617,0.121004,0.21361,0.229685,0.256807,0.252299,0.255888,0.233022,0.145526,0.332249,-0.183132,0.016303,0.144905,1.913428,1.016489,0.288987,0.251274,0.023471,0.480581,1.757811,2.501266,0.194737,0.00109,0.068575,0.081621,-0.062999,0.725942,1.632942,0.231466,0.212209,0.265147,0.144097,0.786454,2.716495,0.106581,0.302787,0.181485,0.458264,0.468107,0.425415,0.264857,0.187873,0.071242,0.035763,0.314108,0.097001,0.109365,0.041006,0.053474,0.103142,0.060798,0.478141,-0.045355,-106.817306,0.194737,0.265298,-0.035953,1.036245,-0.023471,0.978657,-0.027657,0.514331,0.537787,0.186966,-0.22832,0.101892,0.729132,0.420286,0.027657,0.339301,0.00203,0.595724,1.17662,1.468813,-0.127185,0.07526,0.083099,-0.106225,38.577102,1.525906,0.448486,0.562443,2.930753,0.274048,0.19649,0.075308,0.037873,0.162458,0.09761,0.501431,1.920128,0.830569,0.027599,0.142207,0.007993,0.146018,0.020799,0.139441,0.028816,0.152376,0.028123,0.142061,0.003189,0.560805,0.672608,1.24832,0.248319,0.764927,4.20995,-0.08104,5.69744,-0.802995,0.597103,0.197005,0.197005,1.49664
3681,0.045821,0.084119,0.118139,0.148942,0.239285,0.249649,0.278828,0.272909,0.283038,0.276723,0.174443,0.347541,-0.192555,-0.000308,0.167278,1.927114,0.999717,0.250052,0.217013,-0.006655,0.440889,1.746122,2.139864,0.166029,0.000908,0.057509,0.07129,-0.05716,0.582422,1.429177,0.203407,0.18407,0.225283,0.127619,0.705542,2.274047,0.092415,0.253437,0.149076,0.387552,0.398813,0.361992,0.230996,0.161912,0.056613,0.029037,0.26588,0.072857,0.086125,0.029931,0.043268,0.13427,0.046764,0.43986,-0.105265,-85.938578,0.166029,0.230808,-0.006698,1.075989,0.006655,0.94196,-0.063992,0.415396,0.439482,0.178142,-0.161462,0.09024,0.693776,0.392032,0.063992,0.374851,0.002944,0.589634,1.252312,1.571135,-0.151055,0.086732,0.10032,-0.160547,34.147907,1.535182,0.416548,0.5187,2.650394,0.240203,0.16983,0.059887,0.030756,0.144266,0.089355,0.494215,1.525487,0.696874,0.032862,0.133931,0.026675,0.142888,0.031141,0.134151,0.03417,0.145925,0.032892,0.134961,0.003411,0.658606,0.605575,1.32683,0.326833,0.697952,3.47654,-0.071466,5.70701,-0.754091,0.706492,0.245909,0.245909,1.65367
3682,0.051018,0.094234,0.134715,0.168674,0.255864,0.261374,0.286432,0.283414,0.295791,0.292868,0.186727,0.339804,-0.186929,-0.001974,0.176233,1.93561,0.998035,0.243255,0.209006,-0.013243,0.435998,1.813465,2.141311,0.16662,0.000876,0.060102,0.073986,-0.056688,0.586363,1.446672,0.202767,0.189795,0.226542,0.122158,0.714771,2.228846,0.087464,0.245566,0.148506,0.38011,0.392272,0.362725,0.224571,0.155928,0.047473,0.022896,0.258967,0.058498,0.072756,0.020134,0.034443,0.123883,0.045434,0.435845,-0.11182,-92.963727,0.16662,0.223025,-0.001076,1.069123,0.013243,0.938098,-0.066882,0.399938,0.425587,0.172081,-0.134251,0.086379,0.690055,0.385567,0.066882,0.379832,0.002965,0.574456,1.257297,1.628687,-0.139296,0.086708,0.092994,-0.169202,34.949129,1.542239,0.419527,0.504176,2.621057,0.232958,0.163261,0.050189,0.024238,0.148471,0.091628,0.49823,1.354602,0.637901,0.033009,0.137287,0.018086,0.146139,0.027125,0.138422,0.032809,0.150786,0.031751,0.140118,0.003615,0.648292,0.612738,1.31827,0.318273,0.705281,3.5432,-0.073736,5.70474,-0.759387,0.694911,0.240613,0.240613,1.63655
3683,0.045192,0.081915,0.111963,0.155652,0.245828,0.252757,0.277272,0.274488,0.28407,0.271604,0.166446,0.321723,-0.173381,0.012296,0.164701,1.927693,1.012419,0.275259,0.235083,0.010989,0.465359,1.849881,2.466444,0.193363,0.001053,0.072244,0.085439,-0.061812,0.712822,1.616889,0.228025,0.218652,0.262064,0.133821,0.799383,2.589181,0.096911,0.284014,0.178905,0.439914,0.454593,0.420717,0.25415,0.177904,0.057059,0.02796,0.300887,0.069852,0.088246,0.023805,0.042301,0.087537,0.059055,0.46849,-0.052982,-124.71674,0.193363,0.249564,-0.02949,1.026327,-0.010989,0.969265,-0.031171,0.475792,0.510291,0.176594,-0.178778,0.094625,0.719957,0.407586,0.031171,0.356074,0.002178,0.568325,1.182457,1.610483,-0.107243,0.076688,0.070683,-0.125389,39.188323,1.528523,0.44659,0.536178,2.850179,0.262287,0.185711,0.060279,0.029589,0.167681,0.101239,0.50901,1.566457,0.719036,0.029901,0.142629,-0.019209,0.135373,0.005473,0.135751,0.028148,0.15476,0.027681,0.145961,0.003588,0.586491,0.655822,1.26478,0.264782,0.749927,3.9405,-0.079711,5.69877,-0.791563,0.625582,0.208437,0.208437,1.52956
3684,0.036099,0.064137,0.074638,0.127693,0.228332,0.244584,0.263026,0.269514,0.274064,0.242855,0.141077,0.321159,-0.165957,0.031744,0.147306,1.900247,1.032305,0.325884,0.277857,0.047687,0.501333,1.884502,2.883378,0.23462,0.001346,0.089396,0.102297,-0.070397,0.865057,1.80475,0.26093,0.248804,0.30151,0.156987,0.872804,3.101204,0.116285,0.333707,0.213581,0.510426,0.522536,0.4836,0.293296,0.207733,0.071701,0.035294,0.348228,0.092744,0.108962,0.035904,0.052253,0.058876,0.075825,0.504952,0.022133,-178.59822,0.23462,0.291555,-0.064017,0.976911,-0.047687,1.005081,0.01285,0.579074,0.610682,0.194519,-0.281746,0.111007,0.755213,0.440559,-0.01285,0.34125,0.001596,0.584202,1.078985,1.608187,-0.081048,0.069184,0.052199,-0.061096,40.053031,1.504212,0.474058,0.579259,3.114575,0.302963,0.217176,0.075846,0.037391,0.190032,0.11481,0.537249,1.949382,0.848194,0.026288,0.14075,-0.068065,0.109879,-0.027829,0.121772,0.023858,0.154829,0.023822,0.148372,0.003071,0.539721,0.687479,1.22956,0.22956,0.780621,4.31799,-0.080937,5.69754,-0.814221,0.57336,0.185779,0.185779,1.45912
3685,0.032302,0.054738,0.052427,0.111555,0.219275,0.243579,0.257534,0.271609,0.27341,0.222992,0.125585,0.337381,-0.16795,0.044329,0.138358,1.877283,1.045342,0.36067,0.307589,0.07039,0.52197,1.880741,3.074286,0.264688,0.001606,0.099384,0.113155,-0.077966,0.933975,1.927692,0.281708,0.258579,0.318313,0.176208,0.889335,3.343863,0.13189,0.355571,0.227667,0.539554,0.543621,0.509078,0.31194,0.220376,0.076024,0.033205,0.360587,0.106814,0.112502,0.042012,0.047756,0.054088,0.084835,0.519398,0.041955,-217.81265,0.264688,0.319675,-0.076119,0.944727,-0.07039,1.019584,0.024457,0.626418,0.637756,0.213789,-0.374587,0.124598,0.769777,0.461608,-0.024457,0.347884,0.001515,0.607893,1.015592,1.651315,-0.078722,0.069452,0.050261,-0.016461,36.337516,1.513746,0.490718,0.59681,3.220994,0.323757,0.231265,0.080547,0.03521,0.200393,0.123794,0.564596,2.183677,0.919678,0.025146,0.142544,-0.084354,0.109878,-0.041418,0.123325,0.023533,0.162421,0.023539,0.156407,0.002936,0.520757,0.699975,1.21692,0.216919,0.792009,4.50505,-0.083013,5.69546,-0.822832,0.552299,0.177168,0.177168,1.43384
