FID,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,brightness,wetness,greenness,fanzhaolv,VIGS,BCI,EVI1,EVI2,LSWI,GNDVI,MTCI,PSSRA,IRECI,MCARI1,MCARI2,MCARI3,Rededge,CIrededge,CIg,RDVI,NDRE1,NDRE2,DVI,mNDVI,SR,DVIre,NDVIre,NDI45,NDVI1,NDVI2,NDVI3,RDVI0,RDVI1,RDVI2,RDVI3,NDVIre1n,NDVIre2,NDVIre2n,NDVIre3,NDVIre3n,PSRI,MTVI,TVI,VARI,DF,IREC,SAVI,NDWI,MSI,NDII,TNDVI,NRI,MSRre,MSRren,WDVI,MSAV2,PV,IPV,TNDV,C,SMI,MI,IRIswir1,IRInir,HSI,S2,SI,GSI,GARI,CRE,ARI,GNDVI1,SIPI,CRI,SAVI0,SAVI1,SAVI2,SAVI3,OSAVI,TCARI,MCARI_OSAVI,MRAI2,GDVI,VH,VV,VH_LAI_soil,VV_LAI_soil,VH_LAI_fvc_soil,VV_LAI_fvc_soil,VH_VWC_soil,VV_VWC_soil,VH_VWC_fvc_soil,VV_VWC_fvc_soil,DPSVI,RVI,Mc,TAN1,TAN2,TANc,Hc,DPDD,IDPDD,VDDPI,RVI4SI,R1,R2,R3
555,0.047898,0.067195,0.059777,0.119152,0.238332,0.275899,0.3036,0.325417,0.31319,0.261411,0.142341,0.368029,-0.154376,0.056883,0.166077,1.975001,1.058554,0.466958,0.354743,0.130131,0.527455,2.550336,3.466335,0.351924,0.001481,0.149686,0.16072,-0.092297,1.231579,1.970856,0.319224,0.311812,0.381065,0.207473,1.082379,3.771997,0.166053,0.41656,0.21659,0.580713,0.598974,0.552066,0.366043,0.283007,0.106642,0.052354,0.439418,0.120384,0.147862,0.04219,0.070083,-0.035627,0.091393,0.538832,0.156935,-269.761871,0.351924,0.363,-0.157534,0.837746,-0.130131,1.039565,0.076854,0.771294,0.830022,0.244904,-0.526175,0.146705,0.790356,0.491901,-0.076854,0.398167,0.001917,0.663913,0.891232,1.934212,0.050167,0.078716,-0.032269,0.080356,33.177362,1.331353,0.496311,0.565842,3.41859,0.384144,0.298859,0.113084,0.055444,0.245456,0.162457,0.654632,2.474558,0.925276,0.015238,0.057438,-0.094096,-0.026963,-0.049457,0.007354,0.014265,0.062512,0.014678,0.060781,0.000291,0.693535,0.579139,1.37221,0.372205,0.66544,3.39731,-0.02984,5.74864,-0.731787,0.745943,0.268213,0.268213,1.74441
556,0.047662,0.066333,0.059139,0.115424,0.242139,0.281678,0.31038,0.332113,0.319383,0.258749,0.137971,0.352024,-0.147087,0.048288,0.167869,1.957563,1.049497,0.436572,0.331084,0.121829,0.513293,2.598092,3.352963,0.329156,0.001237,0.13807,0.148215,-0.087653,1.221138,1.923221,0.307795,0.304736,0.379078,0.191381,1.089327,3.56836,0.15342,0.405256,0.202986,0.561952,0.583808,0.540453,0.349437,0.271973,0.103157,0.046339,0.43207,0.114705,0.146648,0.030963,0.063387,-0.037069,0.083106,0.530049,0.140976,-252.746445,0.329156,0.341453,-0.15371,0.832988,-0.121829,1.030498,0.068429,0.743328,0.810915,0.228634,-0.44759,0.135327,0.780976,0.477037,-0.068429,0.401485,0.001973,0.641109,0.907306,1.989965,0.049838,0.078314,-0.032262,0.051307,35.628362,1.316065,0.49017,0.549959,3.319361,0.365522,0.28651,0.109402,0.049118,0.236539,0.154351,0.626068,2.652027,0.929907,0.012971,0.060759,-0.099085,-0.021016,-0.053722,0.012357,0.011015,0.067103,0.011572,0.065173,0.000279,0.597712,0.648328,1.27255,0.272547,0.742917,3.84357,-0.033791,5.74469,-0.786323,0.638095,0.213677,0.213677,1.54509
557,0.048372,0.067334,0.059242,0.115836,0.240501,0.282508,0.30938,0.329194,0.319971,0.256267,0.138515,0.342992,-0.145712,0.044227,0.167595,1.987667,1.045227,0.422847,0.320929,0.111421,0.504782,2.496061,3.367963,0.318239,0.001198,0.12776,0.13724,-0.086281,1.228266,1.906092,0.305845,0.296817,0.380459,0.18379,1.096847,3.521528,0.146518,0.399379,0.20363,0.557652,0.577479,0.542083,0.339203,0.261961,0.100039,0.03708,0.423664,0.11635,0.145093,0.022306,0.051505,-0.039912,0.082709,0.528038,0.151614,-249.439102,0.318239,0.332299,-0.14019,0.83608,-0.111421,1.028421,0.073581,0.728792,0.789241,0.220236,-0.40935,0.129959,0.778826,0.470665,-0.073581,0.397814,0.001943,0.625607,0.926476,1.984806,0.052694,0.076838,-0.034018,0.035539,36.992718,1.304239,0.487977,0.541251,3.221923,0.353667,0.275362,0.10607,0.039323,0.227917,0.147653,0.602053,2.698606,0.92918,0.014616,0.061396,-0.099208,-0.02258,-0.054105,0.010899,0.012923,0.067737,0.013394,0.065829,0.000323,0.639702,0.617958,1.31559,0.315588,0.708886,3.65298,-0.033078,5.7454,-0.762426,0.68543,0.237574,0.237574,1.63118
558,0.046174,0.06519,0.056739,0.112731,0.233096,0.28252,0.308057,0.318347,0.320088,0.248962,0.135347,0.351696,-0.149051,0.054171,0.165183,2.07043,1.055708,0.449889,0.344849,0.12524,0.523853,2.423054,3.539971,0.336262,0.001374,0.134375,0.144286,-0.089811,1.265137,1.978689,0.316933,0.303403,0.387438,0.198576,1.088588,3.809013,0.158803,0.417663,0.219393,0.5834,0.591866,0.559226,0.348609,0.26624,0.099631,0.035432,0.428155,0.130914,0.143376,0.03615,0.04882,-0.038891,0.089542,0.540031,0.174952,-274.532606,0.336262,0.354375,-0.137725,0.835737,-0.12524,1.040831,0.085944,0.774443,0.800778,0.233957,-0.479343,0.140414,0.7917,0.485924,-0.085944,0.387771,0.001745,0.646004,0.899501,1.921554,0.05377,0.074674,-0.034419,0.062693,36.149033,1.314963,0.497244,0.555794,3.284628,0.36366,0.280067,0.105654,0.037567,0.234002,0.151031,0.616207,2.634193,0.934272,0.018928,0.063959,-0.099888,-0.027796,-0.055612,0.005984,0.018349,0.069218,0.018574,0.067395,0.000455,0.743043,0.54327,1.42394,0.423939,0.625065,3.17816,-0.031842,5.74663,-0.703439,0.801727,0.296561,0.296561,1.84788
559,0.043557,0.061948,0.053961,0.110596,0.230993,0.280662,0.312609,0.312679,0.321378,0.240542,0.13098,0.364711,-0.148774,0.068615,0.164568,2.163068,1.071078,0.490047,0.378271,0.154978,0.54825,2.406541,3.722969,0.361256,0.001646,0.150896,0.161697,-0.093454,1.279868,2.036848,0.328223,0.317797,0.390194,0.21996,1.083767,4.20582,0.176526,0.440261,0.240261,0.615281,0.61444,0.576385,0.366851,0.277675,0.100104,0.043555,0.439105,0.142422,0.140981,0.060507,0.059045,-0.039218,0.099081,0.554615,0.204692,-311.588672,0.361256,0.384728,-0.15356,0.825894,-0.154978,1.056046,0.101355,0.832494,0.829294,0.2543,-0.581696,0.155535,0.80764,0.506362,-0.101355,0.382618,0.001548,0.68162,0.844356,1.896491,0.058334,0.072805,-0.036975,0.101901,34.904643,1.332135,0.504555,0.576835,3.418544,0.383594,0.292683,0.106169,0.046155,0.247979,0.159874,0.651402,2.48266,0.942024,0.020402,0.063692,-0.104632,-0.038976,-0.061061,-0.004547,0.020297,0.066122,0.020438,0.064543,0.000487,0.785577,0.509847,1.49227,0.492271,0.580993,3.19696,-0.03061,5.74787,-0.673487,0.849696,0.326513,0.326513,1.98454
560,0.043531,0.061399,0.052331,0.113735,0.239288,0.280545,0.323756,0.318555,0.325897,0.236631,0.130144,0.358575,-0.14414,0.067357,0.168056,2.163898,1.069717,0.482073,0.373349,0.1572,0.542144,2.404462,3.679842,0.351863,0.00165,0.151427,0.161859,-0.090712,1.24247,1.959262,0.322265,0.319438,0.383115,0.216017,1.082958,4.190835,0.172631,0.437081,0.242633,0.614495,0.617943,0.572494,0.367908,0.278491,0.100709,0.051428,0.441527,0.136759,0.14213,0.064847,0.070294,-0.038396,0.100338,0.554284,0.217129,-319.708017,0.351863,0.380467,-0.16254,0.829421,-0.1572,1.055688,0.108516,0.824059,0.835602,0.249873,-0.561591,0.152747,0.807248,0.503585,-0.108516,0.385874,0.001528,0.675433,0.837604,1.94552,0.057616,0.071729,-0.036323,0.091849,36.165986,1.319645,0.494722,0.581033,3.406226,0.384518,0.29346,0.106815,0.054514,0.248675,0.160218,0.650601,2.375274,0.948855,0.021437,0.058426,-0.102944,-0.051045,-0.05968,-0.014958,0.021638,0.057817,0.021728,0.05656,0.000435,0.857138,0.45037,1.66744,0.667437,0.496251,17.8121,-0.026156,5.75232,-0.61431,0.929419,0.38569,0.38569,2.33488
561,0.043196,0.063014,0.053796,0.116152,0.242302,0.28179,0.324654,0.327654,0.330273,0.247857,0.134759,0.342929,-0.146704,0.051474,0.169722,2.047888,1.05288,0.428041,0.334214,0.116946,0.513279,2.337963,3.378224,0.308668,0.001409,0.130029,0.139809,-0.083152,1.143315,1.81752,0.300332,0.298791,0.36351,0.191165,1.057715,3.735459,0.150946,0.405685,0.22312,0.576285,0.595006,0.542426,0.350118,0.266703,0.103482,0.055516,0.429013,0.121769,0.149342,0.049613,0.077588,-0.02562,0.091044,0.536678,0.176602,-281.052915,0.308668,0.344673,-0.144604,0.873607,-0.116946,1.03738,0.089939,0.745073,0.803121,0.226202,-0.442797,0.135174,0.788142,0.479145,-0.089939,0.386881,0.001701,0.631262,0.911797,1.947579,0.036556,0.07266,-0.023128,0.03803,38.401977,1.314709,0.47591,0.571044,3.291123,0.365166,0.28054,0.109728,0.058875,0.229807,0.148095,0.606957,2.395095,0.946376,0.025809,0.053121,-0.082785,-0.047636,-0.040751,-0.010791,0.027331,0.052268,0.027167,0.051071,0.000431,0.989492,0.336455,2.20008,1.20008,0.336048,18.527,-0.019312,5.75916,-0.490691,1.07402,0.509309,0.509309,3.40016
562,0.042234,0.063887,0.057969,0.116926,0.236709,0.279728,0.311945,0.331884,0.32853,0.265777,0.141305,0.341734,-0.159666,0.042252,0.167217,1.952441,1.043166,0.396435,0.313738,0.07723,0.502913,2.224101,3.164834,0.281932,0.001312,0.113645,0.123952,-0.079403,1.06193,1.778332,0.287271,0.279237,0.346754,0.17932,1.01808,3.444448,0.140081,0.383423,0.210968,0.549885,0.573484,0.519682,0.336435,0.255386,0.103309,0.054383,0.41245,0.116684,0.15057,0.042296,0.076677,-0.007825,0.08437,0.524339,0.124604,-247.70211,0.281932,0.325584,-0.11141,0.932725,-0.07723,1.024633,0.06496,0.690652,0.761112,0.216018,-0.388124,0.126798,0.774943,0.46588,-0.06496,0.378031,0.001819,0.607051,0.991647,1.843214,0.010632,0.074166,-0.00677,0.010178,38.260726,1.347731,0.470629,0.566342,3.239829,0.350703,0.268502,0.109523,0.05768,0.214218,0.137883,0.578442,2.418759,0.932788,0.03053,0.049698,-0.068067,-0.042908,-0.027508,-0.006208,0.033688,0.051755,0.033246,0.050513,0.000449,1.09993,0.23751,2.88568,1.88568,0.199429,-0.774223,-0.013554,5.76492,-0.3741,1.19226,0.6259,0.6259,4.77137
563,0.0408,0.06374,0.058537,0.117038,0.238629,0.28049,0.311342,0.331623,0.32671,0.274632,0.143293,0.346041,-0.169766,0.040148,0.167447,1.97952,1.040973,0.389795,0.310777,0.060108,0.507349,2.111579,3.071945,0.269979,0.001335,0.105572,0.116754,-0.077931,1.007204,1.789452,0.28159,0.267842,0.33487,0.178281,0.99602,3.369795,0.138376,0.375311,0.209604,0.542243,0.556935,0.50875,0.324648,0.242347,0.095548,0.047407,0.393271,0.119481,0.140244,0.046248,0.067304,0.001812,0.082102,0.520687,0.09147,-230.520022,0.269979,0.322654,-0.081115,0.972705,-0.060108,1.020899,0.048143,0.671592,0.714281,0.215899,-0.384645,0.126064,0.771121,0.463776,-0.048143,0.368591,0.001841,0.604347,1.031258,1.745928,-0.002385,0.075054,0.001546,0.008459,37.594589,1.389929,0.47219,0.558603,3.1923,0.338009,0.254628,0.10127,0.05028,0.205937,0.131639,0.566767,2.343286,0.931638,0.030554,0.04781,-0.071929,-0.045037,-0.031028,-0.008182,0.033753,0.05292,0.033324,0.051674,0.000427,1.1175,0.223552,2.87568,1.87568,0.17799,-1.59283,-0.012202,5.76627,-0.362179,1.21241,0.637821,0.637821,4.75135
564,0.04065,0.063377,0.057055,0.117068,0.238279,0.275632,0.310705,0.321273,0.318289,0.273077,0.143669,0.344455,-0.174502,0.033411,0.166867,2.035486,1.033994,0.371616,0.296184,0.043494,0.501961,1.970831,2.903946,0.246105,0.001271,0.09166,0.103274,-0.073934,0.927704,1.747843,0.268408,0.248608,0.316669,0.169945,0.98111,3.188305,0.130643,0.357957,0.201805,0.52193,0.532812,0.487228,0.307548,0.226461,0.090493,0.042755,0.371033,0.120065,0.134902,0.046592,0.061631,0.00835,0.076607,0.510788,0.051964,-203.140333,0.246105,0.308744,-0.058536,1.006364,-0.043494,1.010875,0.027261,0.632108,0.66197,0.208825,-0.346444,0.120169,0.760965,0.453597,-0.027261,0.365994,0.001965,0.595994,1.074725,1.700902,-0.010387,0.076951,0.006794,-0.006772,37.877396,1.425854,0.466289,0.540274,3.109041,0.31959,0.237614,0.095842,0.045337,0.190583,0.120264,0.540865,2.242677,0.934751,0.026329,0.048656,-0.076121,-0.037884,-0.034422,-0.002049,0.02824,0.055713,0.028041,0.054296,0.000385,1.03808,0.297813,2.24011,1.24011,0.281318,1.22671,-0.015788,5.76269,-0.455955,1.12896,0.544045,0.544045,3.48023
565,0.041343,0.063427,0.05826,0.118222,0.231984,0.269143,0.303948,0.313032,0.311041,0.275603,0.14783,0.340724,-0.17856,0.024834,0.16529,2.033259,1.025158,0.348163,0.277364,0.021691,0.488026,1.836262,2.743935,0.222941,0.001191,0.078338,0.089912,-0.069866,0.855889,1.675433,0.255051,0.228963,0.299566,0.158823,0.964824,2.982423,0.120496,0.336879,0.192949,0.497419,0.513848,0.465552,0.295162,0.216217,0.091811,0.043508,0.356274,0.116972,0.138627,0.041532,0.063488,0.015275,0.07172,0.498663,0.023852,-178.851,0.222941,0.290764,-0.043684,1.040645,-0.021691,0.998686,0.012495,0.585318,0.628134,0.19891,-0.294735,0.112305,0.748709,0.440206,-0.012495,0.365921,0.002134,0.582409,1.129736,1.675053,-0.018233,0.078721,0.011986,-0.032132,38.384232,1.441692,0.45576,0.527166,3.038153,0.306421,0.226676,0.097168,0.046123,0.1747,0.109085,0.51401,2.182806,0.928936,0.022171,0.048573,-0.073756,-0.028542,-0.032149,0.0059,0.022942,0.05595,0.022963,0.0544,0.000323,0.95722,0.370412,1.86189,0.861895,0.388531,4.90372,-0.018669,5.75981,-0.53971,1.04156,0.46029,0.46029,2.72379
566,0.034875,0.045271,0.036097,0.06743,0.098565,0.122067,0.11137,0.127456,0.16673,0.089034,0.040229,0.169667,-0.018096,0.002607,0.066253,2.1478,1.002611,0.18923,0.142479,0.304782,0.323449,2.204678,2.498422,0.11677,0.000328,0.050331,0.052386,-0.036411,0.803861,0.996133,0.176506,0.232115,0.286623,0.070428,1.778536,2.448862,0.051734,0.277622,0.161099,0.419988,0.434683,0.427865,0.180307,0.12846,0.032027,0.004035,0.294176,0.048644,0.066571,-0.009723,0.008263,-0.142696,0.050162,0.458228,0.269341,-230.629673,0.11677,0.158219,-0.321074,0.52263,-0.304782,0.95915,0.111744,0.46226,0.495338,0.094745,0.148514,0.0498,0.709994,0.32476,-0.111744,0.557918,0.001593,0.490605,0.600169,5.312395,0.136856,0.05581,-0.088854,-0.21725,122.558468,1.10639,0.332027,0.316693,2.028174,0.16693,0.121825,0.031597,0.004003,0.14077,0.076615,0.371331,2.488906,0.808741,0.007332,0.035589,-0.029542,0.008931,-0.006416,0.026047,0.005412,0.038323,0.006547,0.037088,0.000054,0.585091,0.657042,1.26218,0.262177,0.751743,3.93063,-0.019981,5.7585,-0.792733,0.623951,0.207267,0.207267,1.52435
567,0.035185,0.045577,0.03535,0.060398,0.093915,0.102034,0.103794,0.110042,0.152724,0.076307,0.038792,0.172732,-0.016059,0.005973,0.062319,2.118415,1.005994,0.204328,0.153429,0.331605,0.333594,2.573077,2.580401,0.129248,0.000316,0.062892,0.064302,-0.03771,0.86759,0.992096,0.182328,0.261879,0.302247,0.076013,1.75031,2.59248,0.057818,0.304453,0.159991,0.44277,0.456369,0.4408,0.191477,0.140989,0.031096,0.009806,0.319872,0.046255,0.063325,0.002414,0.019533,-0.144151,0.051722,0.470426,0.308656,-244.664517,0.129248,0.169746,-0.346712,0.504722,-0.331605,0.970923,0.128245,0.516538,0.548954,0.099912,0.122975,0.053749,0.721385,0.336304,-0.128245,0.565065,0.001531,0.513191,0.565091,5.43275,0.145586,0.055338,-0.093724,-0.19895,123.070008,1.067034,0.331437,0.333052,2.07162,0.178254,0.134262,0.030903,0.009819,0.160393,0.088175,0.399883,2.513775,0.792039,0.010672,0.045284,-0.033884,0.016426,-0.007563,0.03464,0.009355,0.051001,0.010207,0.049037,0.000153,0.626588,0.627303,1.30287,0.302868,0.719065,3.72413,-0.024474,5.754,-0.769646,0.670688,0.230354,0.230354,1.60574
568,0.035451,0.046976,0.035161,0.060581,0.103038,0.109599,0.116585,0.119891,0.153187,0.078157,0.039904,0.18328,-0.019008,0.013922,0.067317,2.074214,1.01403,0.238273,0.178607,0.337834,0.366549,2.65051,2.903414,0.161019,0.000397,0.076187,0.077719,-0.044623,1.023754,1.16042,0.208316,0.285723,0.338009,0.089263,1.642035,2.903166,0.068938,0.338088,0.177972,0.486544,0.496691,0.486452,0.214728,0.159268,0.036464,0.006942,0.349839,0.058056,0.071288,0.000066,0.013349,-0.142806,0.058289,0.493078,0.351897,-304.682746,0.161019,0.195836,-0.349524,0.495209,-0.337834,0.993177,0.146279,0.588267,0.613972,0.112728,0.061474,0.063118,0.743272,0.361052,-0.146279,0.559457,0.001398,0.539533,0.551165,5.297743,0.155608,0.054896,-0.099297,-0.154735,109.710292,1.067324,0.366477,0.369796,2.217877,0.202713,0.153773,0.036729,0.007027,0.179255,0.098738,0.432771,2.646446,0.829816,0.025302,0.078681,-0.041005,0.043547,-0.007423,0.063367,0.027789,0.092157,0.027595,0.088431,0.00136,0.756516,0.532389,1.44886,0.448856,0.610032,3.21289,-0.037745,5.74073,-0.693273,0.816897,0.306727,0.306727,1.89771
569,0.039923,0.057223,0.053711,0.094706,0.15288,0.173352,0.181474,0.200436,0.212857,0.142016,0.07237,0.185722,-0.035956,0.000491,0.102723,2.184783,1.000498,0.186873,0.14262,0.204224,0.326543,1.600539,2.453623,0.116493,0.000439,0.037805,0.041592,-0.039826,0.745408,1.096363,0.182902,0.187463,0.271435,0.071889,1.509063,2.309722,0.049677,0.243094,0.168534,0.395363,0.432416,0.420676,0.190248,0.132377,0.051782,0.007839,0.284743,0.058317,0.102829,-0.030321,0.014491,-0.10288,0.052509,0.444539,0.179211,-233.217256,0.116493,0.157901,-0.246771,0.622666,-0.204224,0.946205,0.07886,0.395337,0.476534,0.099234,0.137491,0.050834,0.697682,0.324041,-0.07886,0.52539,0.001829,0.460031,0.738618,4.473233,0.094833,0.06008,-0.061971,-0.237099,98.600632,1.200569,0.353437,0.351647,2.160636,0.180984,0.128857,0.051875,0.00802,0.117761,0.064091,0.352226,2.3034,0.832424,0.007629,0.03376,-0.038416,-0.00234,-0.011056,0.019187,0.00563,0.035628,0.006717,0.034667,0.000051,0.622369,0.631249,1.29316,0.293163,0.725482,3.67749,-0.018478,5.76,-0.773696,0.665737,0.226304,0.226304,1.58633
570,0.036744,0.050749,0.043477,0.079821,0.120801,0.138373,0.140179,0.157776,0.178405,0.120055,0.059906,0.175114,-0.027818,-0.003063,0.082419,2.17226,0.996942,0.173894,0.131546,0.237172,0.304953,2.011606,2.271838,0.1004,0.000299,0.04072,0.043023,-0.033383,0.690969,0.899274,0.160959,0.201931,0.2567,0.065471,1.675879,2.246454,0.047467,0.251851,0.146156,0.383934,0.399383,0.388172,0.167111,0.118183,0.033982,0.006482,0.269008,0.052601,0.070881,-0.005154,0.01321,-0.123538,0.04631,0.438138,0.207769,-190.699912,0.1004,0.146433,-0.254494,0.610723,-0.237172,0.940177,0.089428,0.411984,0.444989,0.09173,0.169049,0.046295,0.691967,0.312418,-0.089428,0.528734,0.001835,0.46139,0.702295,4.601415,0.110978,0.058697,-0.072441,-0.253681,119.480645,1.122694,0.309484,0.301742,1.94963,0.155365,0.112377,0.033481,0.006439,0.122854,0.067766,0.349785,2.366674,0.823687,0.007581,0.033007,-0.032507,0.002092,-0.00818,0.020976,0.005435,0.034749,0.006556,0.033796,0.000048,0.629451,0.626215,1.29983,0.299828,0.720047,3.63944,-0.017979,5.7605,-0.769835,0.673706,0.230165,0.230165,1.59966
571,0.036779,0.049855,0.042552,0.072403,0.104278,0.115753,0.12487,0.128318,0.154326,0.110323,0.060257,0.181269,-0.027155,0.000894,0.075903,2.17902,1.0009,0.194159,0.14616,0.264673,0.321738,2.385674,2.326822,0.11096,0.000289,0.052069,0.053815,-0.034579,0.740737,0.888475,0.165942,0.230751,0.269965,0.073135,1.63303,2.402812,0.055607,0.284619,0.143842,0.411478,0.416302,0.398233,0.176193,0.128613,0.031026,0.01086,0.289954,0.057696,0.063484,0.015912,0.021719,-0.126062,0.04782,0.453427,0.240725,-190.843697,0.11096,0.161831,-0.270067,0.60078,-0.264673,0.954647,0.10361,0.476384,0.487094,0.09923,0.133448,0.051714,0.705739,0.328248,-0.10361,0.526305,0.001775,0.488273,0.66646,4.505551,0.118891,0.058801,-0.077059,-0.225462,118.443563,1.085219,0.307435,0.313013,1.972687,0.164705,0.122813,0.030782,0.010859,0.142256,0.08008,0.377009,2.261553,0.788977,0.009954,0.037145,-0.022991,0.01321,-0.001973,0.02865,0.008466,0.039686,0.009393,0.038332,0.000088,0.690666,0.582202,1.36122,0.361219,0.671298,3.34227,-0.019227,5.75925,-0.73546,0.742642,0.26454,0.26454,1.72244
572,0.036893,0.050293,0.041815,0.070188,0.103309,0.110108,0.122135,0.124581,0.146531,0.10552,0.058558,0.198474,-0.029498,0.014701,0.074322,2.176146,1.014847,0.248873,0.187385,0.298164,0.378376,2.547701,2.735389,0.155065,0.000411,0.071939,0.074148,-0.044415,0.941125,1.129049,0.202476,0.268351,0.318717,0.095276,1.482287,2.861147,0.074465,0.338582,0.168575,0.479181,0.480055,0.461887,0.213998,0.159136,0.041068,0.012421,0.339499,0.077508,0.07846,0.022323,0.023272,-0.121241,0.057007,0.489054,0.286338,-264.890322,0.155065,0.204357,-0.299076,0.565807,-0.298164,0.989333,0.123726,0.590448,0.59209,0.120924,0.030102,0.067371,0.739591,0.368373,-0.123726,0.525548,0.001542,0.541304,0.610878,4.457513,0.128829,0.058383,-0.082635,-0.150815,99.921241,1.096141,0.359153,0.374725,2.229832,0.20478,0.155443,0.041648,0.012664,0.172078,0.09717,0.428185,2.240936,0.789622,0.018197,0.05733,-0.028626,0.031468,-0.001743,0.048516,0.018048,0.066745,0.018326,0.063876,0.000462,0.772734,0.519422,1.48616,0.486157,0.592829,12.4481,-0.027672,5.7508,-0.680852,0.8349,0.319148,0.319148,1.97231
573,0.042023,0.062769,0.061729,0.111474,0.198637,0.222263,0.240492,0.260151,0.255733,0.181629,0.095507,0.220559,-0.061518,0.003886,0.131106,2.174775,1.0039,0.215679,0.166988,0.14772,0.365558,1.736516,2.36955,0.129904,0.000519,0.045466,0.05097,-0.043733,0.709234,1.159041,0.188356,0.194764,0.261762,0.087288,1.184393,2.365022,0.062643,0.26075,0.161856,0.405463,0.440643,0.406388,0.210592,0.151117,0.061057,0.023651,0.300228,0.069535,0.11204,-0.001064,0.041778,-0.048974,0.052639,0.450224,0.099295,-204.354707,0.129904,0.1827,-0.189362,0.741202,-0.14772,0.951544,0.046718,0.429011,0.507726,0.119197,0.058792,0.061722,0.702732,0.34869,-0.046718,0.48046,0.002072,0.484936,0.842743,3.402398,0.04723,0.066795,-0.031007,-0.207197,76.283525,1.262914,0.36655,0.401416,2.348746,0.207166,0.151364,0.062575,0.024456,0.130605,0.073927,0.388852,2.380037,0.873921,0.008083,0.034764,-0.061826,-0.024105,-0.025261,0.006169,0.005665,0.035219,0.006662,0.03445,0.000058,0.634972,0.622346,1.3047,0.304703,0.715996,3.60564,-0.018866,5.75961,-0.766927,0.679907,0.233073,0.233073,1.60941
574,0.039511,0.055219,0.052243,0.098197,0.16661,0.189099,0.201023,0.224007,0.226288,0.163135,0.083695,0.203198,-0.0526,-0.001491,0.112137,2.132268,0.998516,0.195026,0.149603,0.158947,0.340372,1.902456,2.214684,0.107083,0.000354,0.040543,0.044294,-0.036372,0.660024,0.976065,0.16556,0.190626,0.248001,0.076644,1.299727,2.279825,0.056681,0.261979,0.142571,0.38995,0.401889,0.377072,0.180245,0.129481,0.045675,0.015499,0.275361,0.07511,0.089489,0.014933,0.029419,-0.074453,0.045697,0.441506,0.124318,-171.007455,0.107083,0.164978,-0.173028,0.74791,-0.158947,0.943349,0.057117,0.431323,0.457832,0.106555,0.111766,0.054195,0.694975,0.331482,-0.057117,0.47478,0.002016,0.469442,0.836772,3.452382,0.067726,0.06401,-0.044476,-0.233451,95.430373,1.18946,0.326973,0.343431,2.097724,0.17292,0.126621,0.045964,0.015745,0.122036,0.068385,0.362448,2.47527,0.873554,0.008777,0.033927,-0.052239,-0.01728,-0.019274,0.009928,0.006476,0.034471,0.007451,0.033685,0.00006,0.681733,0.588954,1.34991,0.349907,0.679567,3.3641,-0.017784,5.76069,-0.741125,0.73254,0.258875,0.258875,1.69981
575,0.038221,0.052473,0.04816,0.086197,0.13344,0.152569,0.166211,0.17385,0.187669,0.142384,0.076255,0.198005,-0.046342,-0.003143,0.096119,2.151366,0.996862,0.189125,0.144488,0.180572,0.324914,2.168002,2.123947,0.099241,0.00028,0.043116,0.045818,-0.033109,0.634491,0.853302,0.154333,0.199651,0.240833,0.073633,1.348629,2.250023,0.055989,0.267791,0.130213,0.38459,0.389231,0.359759,0.170957,0.125196,0.038626,0.017447,0.272853,0.071978,0.077417,0.028819,0.034282,-0.082595,0.043382,0.438508,0.148564,-156.400997,0.099241,0.159718,-0.185845,0.735483,-0.180572,0.940524,0.068171,0.442606,0.452577,0.103084,0.126549,0.052067,0.692295,0.326288,-0.068171,0.483932,0.002051,0.472223,0.80625,3.593475,0.074437,0.063454,-0.048623,-0.247452,104.602482,1.133826,0.29888,0.324168,1.984658,0.162545,0.121269,0.038598,0.017547,0.126082,0.072069,0.363163,2.409579,0.841046,0.01066,0.035894,-0.030804,0.004432,-0.005966,0.023663,0.008395,0.038104,0.009301,0.036927,0.000082,0.738123,0.545702,1.43501,0.435007,0.625127,3.55297,-0.017843,5.76063,-0.703442,0.795978,0.296558,0.296558,1.87001
576,0.036921,0.051147,0.045018,0.076935,0.114098,0.125732,0.137097,0.142125,0.156648,0.119762,0.064817,0.199558,-0.036831,0.00679,0.08187,2.187774,1.00684,0.221117,0.168158,0.244689,0.351816,2.475779,2.396564,0.128303,0.000365,0.063338,0.065869,-0.038487,0.760628,0.959912,0.17741,0.245762,0.274667,0.085722,1.379957,2.555073,0.065929,0.303887,0.151798,0.435115,0.453584,0.408948,0.205018,0.153868,0.045114,0.029505,0.324871,0.062818,0.086207,0.031921,0.055391,-0.094544,0.051996,0.466002,0.218897,-220.509561,0.128303,0.184454,-0.266389,0.648631,-0.244689,0.966824,0.098946,0.516156,0.56121,0.113443,0.07219,0.060614,0.717557,0.350205,-0.098946,0.513409,0.001795,0.50915,0.693207,4.131687,0.0967,0.06106,-0.06228,-0.199605,100.608375,1.11345,0.32356,0.373896,2.192841,0.197352,0.150908,0.045751,0.030074,0.15852,0.090836,0.411221,2.316677,0.803881,0.018482,0.041885,-0.020362,0.014045,0.002689,0.031629,0.016798,0.045846,0.017132,0.044139,0.000205,0.907087,0.406739,1.92655,0.92655,0.435969,31.726,-0.016548,5.76193,-0.565078,0.983408,0.434922,0.434922,2.8531
