FID,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,brightness,wetness,greenness,fanzhaolv,VIGS,BCI,EVI1,EVI2,LSWI,GNDVI,MTCI,PSSRA,IRECI,MCARI1,MCARI2,MCARI3,Rededge,CIrededge,CIg,RDVI,NDRE1,NDRE2,DVI,mNDVI,SR,DVIre,NDVIre,NDI45,NDVI1,NDVI2,NDVI3,RDVI0,RDVI1,RDVI2,RDVI3,NDVIre1n,NDVIre2,NDVIre2n,NDVIre3,NDVIre3n,PSRI,MTVI,TVI,VARI,DF,IREC,SAVI,NDWI,MSI,NDII,TNDVI,NRI,MSRre,MSRren,WDVI,MSAV2,PV,IPV,TNDV,C,SMI,MI,IRIswir1,IRInir,HSI,S2,SI,GSI,GARI,CRE,ARI,GNDVI1,SIPI,CRI,SAVI0,SAVI1,SAVI2,SAVI3,OSAVI,TCARI,MCARI_OSAVI,MRAI2,GDVI,VH,VV,VH_LAI_soil,VV_LAI_soil,VH_LAI_fvc_soil,VV_LAI_fvc_soil,VH_VWC_soil,VV_VWC_soil,VH_VWC_fvc_soil,VV_VWC_fvc_soil,DPSVI,RVI,Mc,TAN1,TAN2,TANc,Hc,DPDD,IDPDD,VDDPI,RVI4SI,R1,R2,R3
1157,0.053449,0.084172,0.114433,0.160194,0.249527,0.260544,0.267929,0.269074,0.289894,0.262411,0.137761,0.372595,-0.163804,-0.032093,0.161678,0.256395,0.968485,0.158154,0.132632,-0.009903,0.342883,1.341182,1.593133,0.101284,0.000385,0.020908,0.034934,-0.04119,0.341684,1.039728,0.136488,0.095372,0.144203,0.082844,0.509231,1.597245,0.056436,0.145237,0.0852,0.227381,0.240095,0.226399,0.14611,0.099513,0.042293,0.009792,0.158322,0.050623,0.063902,0.001084,0.014412,0.205079,0.003791,0.335552,-0.205692,-100.594534,0.101284,0.143617,-0.003408,1.025177,0.009903,0.852467,-0.124666,0.223814,0.24521,0.154347,0.019887,0.05858,0.61369,0.308421,0.124666,0.548831,0.007106,0.55682,1.202613,2.500214,-0.168968,0.119968,0.116474,-0.29573,26.649954,1.527338,0.341941,0.393745,2.09913,0.153161,0.104765,0.044754,0.010375,0.076736,0.035609,0.445749,1.29121,0.691354,0.007947,0.067175,-0.013691,0.060448,0.000997,0.064824,0.005992,0.073067,0.007133,0.068903,0.000213,0.383481,0.787836,1.13486,0.134861,0.867308,6.30138,-0.04188,5.7366,-0.881258,0.401079,0.118742,0.118742,1.26972
1158,0.051703,0.078862,0.10446,0.156716,0.240311,0.258002,0.268937,0.270089,0.28476,0.268263,0.138497,0.376059,-0.183401,-0.029346,0.160702,0.257308,0.971165,0.167598,0.141679,-0.045277,0.360464,0.995012,1.621875,0.099876,0.000513,0.014002,0.028508,-0.041951,0.330079,1.090914,0.140188,0.082625,0.140546,0.088004,0.523287,1.655745,0.058477,0.149563,0.097548,0.243065,0.259155,0.234525,0.157621,0.105063,0.055893,0.017856,0.166284,0.067946,0.08499,0.009321,0.026455,0.206598,0.00951,0.34636,-0.211898,-108.384166,0.099876,0.153002,0.02816,1.115621,0.045277,0.861432,-0.128092,0.231011,0.259027,0.157736,-0.002041,0.062229,0.621533,0.317856,0.128092,0.516662,0.006538,0.547666,1.281566,2.269819,-0.1711,0.116763,0.118007,-0.276144,26.883145,1.574445,0.352482,0.412789,2.205942,0.16524,0.1107,0.059121,0.018917,0.066242,0.024086,0.429031,1.389918,0.737515,0.00897,0.075221,-0.031183,0.061283,-0.007118,0.07091,0.007076,0.08548,0.008082,0.080935,0.000298,0.386057,0.7861,1.13665,0.136648,0.865682,6.29494,-0.046847,5.73163,-0.880042,0.403969,0.119958,0.119958,1.2733
1159,0.046287,0.070113,0.084492,0.138111,0.232662,0.255751,0.265912,0.27822,0.280764,0.264593,0.131802,0.348955,-0.17737,-0.007419,0.154358,0.252751,0.992647,0.235271,0.189455,-0.039939,0.407638,1.534221,1.975736,0.141498,0.000666,0.039228,0.051748,-0.052187,0.533927,1.296585,0.184075,0.14595,0.208883,0.112245,0.753999,2.04824,0.081309,0.226061,0.124858,0.340833,0.360541,0.324808,0.21021,0.150579,0.068433,0.027292,0.247431,0.082991,0.105628,0.01805,0.040879,0.100626,0.033981,0.411906,-0.137622,-155.253292,0.141498,0.202914,0.017105,1.123059,0.039939,0.91664,-0.076943,0.365176,0.406081,0.167018,-0.094421,0.079369,0.670416,0.367286,0.076943,0.459084,0.004221,0.532034,1.247302,2.137187,-0.092087,0.099475,0.062842,-0.172217,33.598249,1.500346,0.392479,0.439128,2.494798,0.218853,0.157915,0.072307,0.0289,0.113309,0.065603,0.452188,1.55079,0.814733,0.012305,0.086221,-0.047105,0.057854,-0.014646,0.072851,0.010179,0.094152,0.010928,0.089619,0.000572,0.437567,0.753872,1.16449,0.16449,0.83953,5.49587,-0.052266,5.72621,-0.859272,0.460385,0.140728,0.140728,1.32898
1160,0.044986,0.066663,0.07477,0.129997,0.233206,0.258451,0.267264,0.289071,0.283789,0.266452,0.131846,0.330937,-0.172829,0.00298,0.153313,0.239118,1.002987,0.266774,0.211044,-0.038807,0.433923,1.960623,2.259522,0.174983,0.000686,0.059041,0.070657,-0.059062,0.706486,1.493212,0.213514,0.193368,0.260731,0.121671,0.8744,2.295913,0.091263,0.26841,0.139304,0.392982,0.42451,0.385943,0.242593,0.181148,0.075337,0.030756,0.303203,0.079137,0.116705,0.008212,0.046113,0.047514,0.042766,0.443229,-0.094091,-185.60557,0.174983,0.225399,0.000894,1.09876,0.038807,0.944959,-0.049324,0.443895,0.513956,0.168689,-0.127269,0.086034,0.696491,0.38762,0.049324,0.425691,0.003173,0.520485,1.235089,2.050957,-0.048634,0.089555,0.032976,-0.125693,37.905878,1.461071,0.427178,0.463617,2.734004,0.251578,0.189439,0.079576,0.032566,0.147649,0.090954,0.478077,1.621881,0.854706,0.017742,0.105582,-0.035822,0.083379,-0.006095,0.093402,0.01643,0.112796,0.016779,0.10694,0.001193,0.502434,0.712618,1.20188,0.201882,0.804804,4.63251,-0.062112,5.71636,-0.832127,0.53177,0.167873,0.167873,1.40376
1161,0.048804,0.071182,0.082527,0.138173,0.235722,0.26963,0.28086,0.298728,0.292872,0.272793,0.139027,0.335731,-0.168309,0.003444,0.161674,0.214951,1.003452,0.271367,0.213892,-0.019874,0.431884,1.800355,2.220207,0.168237,0.000698,0.052433,0.063732,-0.058398,0.682291,1.440509,0.210137,0.178674,0.25383,0.124177,0.873278,2.293247,0.093532,0.269522,0.137603,0.392537,0.423645,0.378102,0.244558,0.183259,0.08566,0.036336,0.303816,0.095301,0.132229,0.016737,0.054089,0.049752,0.043388,0.442988,-0.090137,-177.929487,0.168237,0.228085,-0.017512,1.076096,0.019874,0.944728,-0.047367,0.446035,0.515155,0.172286,-0.141058,0.087806,0.696268,0.389936,0.047367,0.43547,0.003342,0.533701,1.195353,2.095972,-0.049113,0.091582,0.03325,-0.120774,37.080948,1.450372,0.417995,0.46316,2.717659,0.254125,0.19193,0.090508,0.038489,0.136428,0.083512,0.464484,1.559414,0.841383,0.020024,0.114464,-0.025119,0.100492,0.001189,0.10626,0.019692,0.123023,0.019826,0.116252,0.00153,0.520281,0.700828,1.21388,0.21388,0.794003,4.46177,-0.066779,5.7117,-0.823977,0.551606,0.176023,0.176023,1.42776
1162,0.051817,0.077933,0.088772,0.143303,0.23532,0.281046,0.294003,0.304792,0.299084,0.275918,0.143257,0.361126,-0.170827,0.003365,0.168915,0.226542,1.003376,0.280598,0.221744,0.007983,0.424613,1.474154,2.072535,0.152746,0.000757,0.039305,0.050524,-0.056953,0.593035,1.284098,0.199334,0.145626,0.228597,0.132604,0.832476,2.246883,0.100604,0.26652,0.130792,0.383925,0.408723,0.348941,0.245101,0.18376,0.102518,0.048064,0.293633,0.125768,0.154612,0.040387,0.06972,0.072599,0.044284,0.43811,-0.089699,-159.524106,0.152746,0.23516,-0.037384,1.0672,-0.007983,0.940163,-0.048584,0.440229,0.494217,0.185806,-0.189925,0.093766,0.691963,0.395888,0.048584,0.461184,0.003996,0.56877,1.140842,2.151042,-0.06746,0.099389,0.045417,-0.111007,32.93791,1.433988,0.390904,0.46339,2.626127,0.256429,0.193424,0.108497,0.050955,0.112953,0.069615,0.447355,1.519414,0.832789,0.018198,0.103042,-0.03117,0.083751,-0.002967,0.093033,0.017546,0.111214,0.017825,0.105353,0.001139,0.521898,0.699781,1.21488,0.214881,0.793088,4.44311,-0.059993,5.71848,-0.823273,0.553394,0.176727,0.176727,1.42976
1163,0.051413,0.077926,0.085515,0.140187,0.237207,0.276292,0.29138,0.304137,0.295083,0.278115,0.147138,0.367832,-0.177786,0.004006,0.167853,0.341146,1.004018,0.289041,0.228609,0.003918,0.423197,1.571749,2.101057,0.161197,0.000845,0.047039,0.058378,-0.058447,0.597237,1.263579,0.203634,0.158526,0.229841,0.137061,0.835642,2.290034,0.103591,0.270264,0.13609,0.391912,0.419928,0.354785,0.254237,0.190451,0.100736,0.053263,0.301107,0.116651,0.149672,0.043103,0.076587,0.070741,0.049778,0.442623,-0.06823,-157.091029,0.161197,0.241902,-0.037501,1.081873,-0.003918,0.944392,-0.037442,0.447546,0.509564,0.190277,-0.211401,0.096916,0.695956,0.40156,0.037442,0.455218,0.004008,0.575053,1.15443,2.080023,-0.067787,0.099398,0.04536,-0.105125,32.05533,1.41757,0.387154,0.474307,2.639131,0.26643,0.200747,0.106717,0.056485,0.124116,0.080209,0.468019,1.558177,0.84137,0.014535,0.09411,-0.034001,0.072725,-0.006033,0.083248,0.013338,0.1009,0.0139,0.095645,0.000751,0.471777,0.732239,1.18378,0.183777,0.821548,5.01586,-0.056268,5.72221,-0.845139,0.497971,0.154861,0.154861,1.36755
1164,0.052562,0.079541,0.090599,0.143449,0.250878,0.276722,0.293387,0.310401,0.29685,0.294013,0.163928,0.363699,-0.188056,-0.000194,0.172163,0.495669,0.999815,0.280344,0.221991,-0.022729,0.422103,1.690392,2.117466,0.166087,0.000915,0.054639,0.066939,-0.058387,0.588112,1.301859,0.204551,0.174271,0.227138,0.132093,0.833979,2.264545,0.09724,0.258563,0.142819,0.387052,0.417617,0.358316,0.250293,0.183454,0.083695,0.048166,0.292258,0.088311,0.124374,0.03342,0.069806,0.066183,0.051373,0.439847,-0.076643,-147.280791,0.166087,0.23552,-0.013746,1.119171,0.022729,0.941806,-0.041801,0.424917,0.491643,0.184388,-0.185898,0.093404,0.693526,0.396185,0.041801,0.436089,0.003887,0.563534,1.224807,1.947195,-0.06694,0.097789,0.044943,-0.116016,32.417798,1.450145,0.394244,0.471456,2.647247,0.261886,0.19321,0.088663,0.051072,0.137144,0.089402,0.488118,1.539596,0.825846,0.011813,0.102225,-0.024217,0.093324,-0.001884,0.09738,0.010204,0.110942,0.010995,0.104455,0.000716,0.380309,0.789402,1.1344,0.134398,0.867888,6.49549,-0.063931,5.71455,-0.881957,0.397852,0.118043,0.118043,1.2688
1165,0.055234,0.086067,0.106185,0.162133,0.266937,0.29444,0.307513,0.323718,0.309092,0.318271,0.184517,0.390757,-0.212652,-0.010249,0.183768,0.540029,0.989823,0.261226,0.210665,-0.045047,0.410995,1.230521,2.001779,0.15544,0.001405,0.038521,0.053731,-0.058906,0.470591,1.286693,0.198025,0.137078,0.189502,0.12901,0.748487,2.09871,0.085739,0.211863,0.153395,0.353796,0.373597,0.333253,0.229026,0.15061,0.068459,0.032423,0.233561,0.077122,0.099981,0.023386,0.0464,0.103373,0.057595,0.420389,-0.117698,-119.849148,0.15544,0.223596,0.022014,1.146803,0.045047,0.923933,-0.066762,0.338806,0.379637,0.188246,-0.182581,0.091224,0.676898,0.386039,0.066762,0.443031,0.004799,0.580108,1.298569,1.84014,-0.101598,0.106767,0.068579,-0.133057,26.774194,1.55894,0.39141,0.45819,2.511635,0.24041,0.159008,0.072563,0.034381,0.110602,0.065016,0.484575,1.444803,0.78716,0.010855,0.122753,-0.021728,0.125825,-0.001079,0.12386,0.009203,0.136811,0.010071,0.128311,0.000938,0.300753,0.837356,1.0972,0.097196,0.903645,8.2615,-0.079124,5.69935,-0.91145,0.311732,0.08855,0.08855,1.19439
1166,0.055872,0.085926,0.108692,0.173638,0.27069,0.305957,0.316652,0.330678,0.314946,0.326832,0.188564,0.41171,-0.226114,-0.012299,0.18867,0.467724,0.987785,0.256533,0.211567,-0.045549,0.408598,0.783522,1.972822,0.152408,0.002051,0.023067,0.040585,-0.062032,0.394098,1.30473,0.201426,0.102594,0.164597,0.132567,0.690374,2.039336,0.079657,0.180722,0.171712,0.341803,0.347588,0.327032,0.217408,0.124651,0.059989,0.016613,0.187029,0.079603,0.086092,0.016619,0.023148,0.134056,0.070401,0.413356,-0.132333,-108.742798,0.152408,0.223965,0.03903,1.132681,0.045549,0.917481,-0.077629,0.282375,0.293393,0.196395,-0.207452,0.093739,0.670902,0.386367,0.077629,0.450951,0.005255,0.599092,1.308111,1.800342,-0.131937,0.111796,0.08887,-0.134942,22.009013,1.653075,0.394646,0.458477,2.413401,0.228868,0.13198,0.063621,0.017619,0.085147,0.040839,0.476559,1.441372,0.788783,0.010569,0.120647,-0.026933,0.122989,-0.003782,0.122553,0.008885,0.136361,0.009766,0.128163,0.000891,0.300572,0.837309,1.09755,0.097545,0.90336,8.33691,-0.077837,5.70064,-0.911308,0.311635,0.088692,0.088692,1.19509
1167,0.056115,0.084967,0.10973,0.174096,0.271623,0.309341,0.3233,0.333241,0.317824,0.334544,0.191792,0.411,-0.228089,-0.004228,0.192203,0.411479,0.995811,0.276258,0.228624,-0.04032,0.424512,0.802327,2.104583,0.168252,0.002303,0.027101,0.044811,-0.067018,0.44439,1.399323,0.218012,0.111603,0.181149,0.142365,0.718914,2.173202,0.086772,0.196545,0.185623,0.368499,0.369358,0.354637,0.229724,0.1313,0.061371,0.012259,0.197494,0.086922,0.087901,0.015982,0.016968,0.125323,0.079376,0.428905,-0.112155,-121.451128,0.168252,0.240912,0.039336,1.119401,0.04032,0.931805,-0.06613,0.310764,0.312436,0.203494,-0.250393,0.100667,0.684249,0.400512,0.06613,0.437521,0.004687,0.602089,1.288607,1.755327,-0.127965,0.107387,0.085713,-0.110163,21.990757,1.662408,0.411334,0.475119,2.482216,0.241657,0.138996,0.065087,0.012999,0.09235,0.046611,0.483439,1.464599,0.79321,0.009975,0.101487,-0.019915,0.104801,-0.000795,0.105218,0.007944,0.117071,0.008911,0.109863,0.000587,0.332191,0.818265,1.11234,0.112343,0.889157,7.60282,-0.064709,5.71377,-0.899595,0.345843,0.100405,0.100405,1.22469
1168,0.057978,0.092437,0.123746,0.181784,0.280407,0.317667,0.334268,0.341042,0.327928,0.352596,0.206324,0.438804,-0.254847,-0.010262,0.201216,0.4032,0.989911,0.275846,0.229288,-0.062807,0.411814,0.57886,2.091019,0.168253,0.003677,0.016097,0.035962,-0.070116,0.375015,1.357318,0.221555,0.087145,0.155413,0.145591,0.692225,2.135313,0.076873,0.165077,0.206562,0.359053,0.367356,0.350434,0.235443,0.119729,0.06388,0.014531,0.174339,0.079367,0.088759,0.010038,0.019487,0.138793,0.102331,0.422377,-0.101251,-117.823679,0.168253,0.240978,0.053406,1.157766,0.062807,0.926439,-0.061323,0.258368,0.273608,0.211441,-0.274279,0.102948,0.679527,0.399891,0.061323,0.444964,0.005531,0.613421,1.352019,1.696251,-0.141053,0.113711,0.09389,-0.109913,18.878433,1.721806,0.403561,0.484058,2.451055,0.248396,0.126839,0.067719,0.015386,0.072985,0.022481,0.489476,1.395261,0.758637,0.009645,0.098182,-0.012883,0.10336,0.002354,0.102164,0.007819,0.112497,0.00881,0.105273,0.00053,0.332724,0.817854,1.1129,0.112896,0.88868,7.6099,-0.062605,5.71587,-0.899267,0.346467,0.100733,0.100733,1.22579
1169,0.060974,0.0966,0.131888,0.185977,0.284403,0.31808,0.336008,0.341518,0.333428,0.360134,0.213843,0.471109,-0.28196,-0.027626,0.20511,0.365384,0.972888,0.238241,0.202191,-0.091463,0.384343,0.212912,1.896148,0.144971,0.004587,-0.006747,0.015719,-0.066636,0.240324,1.25275,0.2019,0.037483,0.106221,0.133026,0.588525,1.896069,0.054163,0.1058,0.207115,0.305519,0.320459,0.305989,0.213809,0.088308,0.062882,0.012357,0.122173,0.068669,0.085178,-0.000407,0.0162,0.190392,0.107061,0.38849,-0.140498,-97.954577,0.144971,0.213253,0.074977,1.200833,0.091463,0.896902,-0.088359,0.159301,0.185492,0.209659,-0.231843,0.094063,0.652759,0.375118,0.088359,0.472592,0.007302,0.623589,1.441026,1.694809,-0.180737,0.127011,0.121333,-0.150289,15.1278,1.819283,0.384731,0.474701,2.327411,0.226363,0.09364,0.066634,0.013069,0.032359,-0.026954,0.47688,1.26836,0.732681,0.010875,0.098489,-0.008495,0.098467,0.005256,0.097439,0.009978,0.107192,0.010802,0.100276,0.000596,0.36476,0.798369,1.12854,0.128536,0.87379,6.91269,-0.061952,5.71653,-0.887122,0.381224,0.112878,0.112878,1.25707
1170,0.062225,0.092851,0.128902,0.179613,0.275215,0.302926,0.321389,0.327214,0.324901,0.351132,0.208783,0.460928,-0.276134,-0.038207,0.198687,0.288062,0.962573,0.197322,0.171018,-0.102347,0.372394,0.316469,1.725256,0.123778,0.002784,-0.0059,0.014761,-0.057238,0.247281,1.198228,0.173852,0.037801,0.109109,0.113133,0.51094,1.716938,0.051862,0.106754,0.159764,0.261949,0.279157,0.26415,0.185578,0.088119,0.063282,0.012031,0.125049,0.069295,0.087753,-0.00238,0.016193,0.230354,0.062719,0.360463,-0.192791,-83.758486,0.123778,0.182024,0.083937,1.222595,0.102347,0.872569,-0.121917,0.160558,0.190004,0.193254,-0.141088,0.079997,0.630974,0.347046,0.121917,0.481543,0.007762,0.612017,1.480789,1.728197,-0.204814,0.129825,0.139424,-0.205092,16.712828,1.767606,0.374442,0.458282,2.270412,0.196424,0.093425,0.06709,0.012742,0.032085,-0.023588,0.460179,1.125314,0.722649,0.014375,0.079709,-0.004996,0.071384,0.008863,0.07466,0.014419,0.083733,0.014898,0.078705,0.000513,0.544721,0.680108,1.25494,0.254938,0.764701,4.70472,-0.046198,5.73228,-0.804813,0.580102,0.195187,0.195187,1.50988
1171,0.061223,0.088119,0.117507,0.168565,0.259056,0.286308,0.302896,0.307754,0.310143,0.338529,0.20056,0.425931,-0.259341,-0.035574,0.188452,0.198275,0.965086,0.198049,0.168459,-0.11007,0.374791,0.661003,1.717478,0.117724,0.001301,0.00963,0.02651,-0.050719,0.313156,1.145657,0.163087,0.071793,0.134394,0.10725,0.559178,1.762542,0.0631,0.146417,0.133189,0.274,0.294095,0.262709,0.186563,0.11163,0.067238,0.024185,0.1678,0.075541,0.097374,0.012345,0.034331,0.201878,0.039175,0.369038,-0.181014,-85.535117,0.117724,0.180228,0.088277,1.279471,0.11007,0.879474,-0.111756,0.225462,0.261895,0.179452,-0.099036,0.075837,0.637,0.346044,0.111756,0.455623,0.00662,0.586626,1.504254,1.693683,-0.177518,0.119993,0.121042,-0.218241,22.174771,1.639694,0.36414,0.449035,2.298885,0.19662,0.118128,0.071277,0.025645,0.058951,0.01312,0.449074,1.108592,0.738794,0.017137,0.057369,-0.007337,0.041119,0.009381,0.05068,0.017657,0.060417,0.017895,0.057407,0.000329,0.749282,0.537214,1.44342,0.443424,0.61449,3.26355,-0.028448,5.75003,-0.696663,0.808841,0.303337,0.303337,1.88685
1172,0.058605,0.083524,0.102603,0.155001,0.238207,0.267791,0.280898,0.283978,0.291833,0.319296,0.188111,0.384971,-0.240794,-0.025837,0.17506,0.133483,0.974526,0.219256,0.180748,-0.117301,0.389673,0.916589,1.836059,0.121121,0.001077,0.020658,0.03481,-0.049204,0.38241,1.167296,0.169769,0.101553,0.15961,0.10952,0.67695,1.930079,0.070439,0.183708,0.140573,0.315894,0.337081,0.293394,0.201517,0.129738,0.070705,0.032902,0.206611,0.08381,0.107481,0.02486,0.048724,0.138717,0.044418,0.396688,-0.14336,-100.34529,0.121121,0.193705,0.09366,1.330346,0.117301,0.903051,-0.083721,0.28851,0.329476,0.169697,-0.090182,0.077442,0.657947,0.35903,0.083721,0.416258,0.004967,0.554648,1.515707,1.635336,-0.125531,0.105499,0.085223,-0.198212,29.453779,1.571314,0.368396,0.444513,2.390267,0.210647,0.136574,0.074767,0.034848,0.080389,0.03646,0.433695,1.260595,0.765214,0.015546,0.052591,-0.012641,0.033461,0.006091,0.045205,0.015756,0.055895,0.016142,0.053299,0.000249,0.739627,0.543897,1.43689,0.436886,0.621246,3.34031,-0.026195,5.75228,-0.701471,0.797937,0.298529,0.298529,1.87377
1173,0.05615,0.07874,0.090893,0.142704,0.218079,0.246958,0.256697,0.261691,0.272535,0.290722,0.170272,0.344609,-0.216163,-0.020622,0.160162,0.166445,0.979599,0.225159,0.18015,-0.122327,0.391964,1.060436,1.964626,0.12351,0.0009,0.025987,0.037845,-0.048431,0.45733,1.206579,0.177164,0.120405,0.185712,0.104477,0.796545,2.037846,0.069452,0.203501,0.147806,0.340919,0.366184,0.32445,0.206537,0.137256,0.071233,0.03062,0.2311,0.085203,0.113937,0.01847,0.047465,0.080648,0.047219,0.412596,-0.106466,-114.472161,0.12351,0.194041,0.093636,1.326928,0.122327,0.916926,-0.058703,0.322726,0.373283,0.155393,-0.051202,0.073877,0.67046,0.359588,0.058703,0.392812,0.003903,0.519094,1.518788,1.651225,-0.07374,0.094186,0.050027,-0.193817,37.394531,1.515764,0.376232,0.428674,2.427,0.213497,0.143339,0.07496,0.032333,0.091784,0.047143,0.4131,1.393032,0.777646,0.012069,0.055744,-0.021262,0.035354,0.000052,0.047888,0.011277,0.059913,0.01199,0.057097,0.000216,0.603406,0.643546,1.28209,0.282086,0.736123,3.86919,-0.030883,5.74759,-0.781893,0.644682,0.218107,0.218107,1.56417
1174,0.053219,0.075914,0.083116,0.134284,0.207808,0.235885,0.244745,0.251221,0.262616,0.272801,0.158523,0.320892,-0.197909,-0.016984,0.15142,0.264239,0.983165,0.236717,0.182911,-0.116195,0.396237,1.320115,2.081521,0.130027,0.00074,0.033633,0.043696,-0.048562,0.546808,1.241588,0.184485,0.144214,0.214294,0.103115,0.927577,2.148569,0.071949,0.229253,0.147351,0.364257,0.389841,0.350537,0.211704,0.146851,0.071206,0.028534,0.257319,0.088004,0.117512,0.015765,0.045559,0.026092,0.047216,0.426613,-0.073317,-124.625902,0.130027,0.197464,0.086685,1.303493,0.116195,0.929598,-0.037273,0.369843,0.422735,0.14824,-0.03561,0.072913,0.682129,0.362776,0.037273,0.381639,0.003363,0.500957,1.49493,1.679869,-0.023668,0.088018,0.016007,-0.173116,44.207243,1.450149,0.382884,0.409863,2.455691,0.216923,0.152232,0.07463,0.030042,0.106709,0.059077,0.4089,1.412447,0.793256,0.010281,0.058307,-0.030096,0.036243,-0.005477,0.050293,0.008565,0.064501,0.009463,0.061476,0.000203,0.522294,0.699386,1.21577,0.215772,0.792436,4.45291,-0.033959,5.74452,-0.822869,0.55388,0.177131,0.177131,1.43154
1175,0.052103,0.076023,0.077892,0.130285,0.204837,0.227585,0.24119,0.250802,0.257801,0.261573,0.149435,0.314419,-0.18712,-0.012602,0.147472,0.384062,0.987479,0.249852,0.19152,-0.090441,0.407669,1.734473,2.137358,0.138922,0.000581,0.044823,0.053966,-0.048967,0.619963,1.262263,0.1884,0.172714,0.236541,0.107263,0.978322,2.245776,0.07974,0.259695,0.137708,0.383689,0.405572,0.362441,0.218341,0.15981,0.070487,0.031494,0.283699,0.091074,0.116708,0.024696,0.050573,0.007565,0.043111,0.43797,-0.057672,-122.814655,0.138922,0.206387,0.064691,1.260025,0.090441,0.940035,-0.028406,0.427061,0.474243,0.150337,-0.052228,0.075846,0.691845,0.370906,0.028406,0.376622,0.00308,0.508224,1.428305,1.684453,-0.007084,0.085533,0.004785,-0.151081,47.818402,1.396796,0.386869,0.41148,2.503233,0.223234,0.165215,0.073842,0.033136,0.126612,0.074455,0.425259,1.43784,0.811099,0.010551,0.058813,-0.034008,0.035599,-0.007506,0.050853,0.00868,0.06667,0.009561,0.063576,0.000211,0.530604,0.693238,1.22462,0.224621,0.78534,4.43529,-0.034127,5.74435,-0.817949,0.563325,0.182051,0.182051,1.44924
1176,0.055767,0.077607,0.076723,0.132204,0.207899,0.223897,0.244689,0.257244,0.257994,0.253833,0.144546,0.315361,-0.17879,-0.014063,0.148897,0.527113,0.98604,0.249514,0.190011,-0.068155,0.398017,1.931087,2.094983,0.138234,0.00051,0.048659,0.057222,-0.048056,0.61954,1.195639,0.184352,0.179586,0.236452,0.106823,0.982286,2.21716,0.081072,0.262984,0.127898,0.378123,0.400408,0.353624,0.216733,0.16218,0.068918,0.033998,0.287258,0.087543,0.113538,0.028297,0.054512,0.006031,0.040926,0.434762,-0.047408,-109.851332,0.138234,0.204762,0.041976,1.213274,0.068155,0.937062,-0.023434,0.4333,0.481263,0.15076,-0.051455,0.075535,0.689061,0.369438,0.023434,0.386463,0.003297,0.519413,1.379374,1.731855,-0.005706,0.087382,0.003855,-0.156218,47.867801,1.355496,0.373949,0.40516,2.448881,0.221906,0.167749,0.072254,0.035778,0.132027,0.080589,0.433314,1.520252,0.82092,0.012064,0.056368,-0.02793,0.035123,-0.003745,0.049286,0.01051,0.063636,0.011269,0.060674,0.000223,0.602555,0.644355,1.28023,0.280232,0.737433,3.85698,-0.031328,5.74715,-0.782713,0.643665,0.217287,0.217287,1.56046
1177,0.061992,0.082476,0.085595,0.138289,0.217194,0.23234,0.254492,0.264824,0.265246,0.255098,0.147705,0.325507,-0.173614,-0.021353,0.156142,0.621436,0.978885,0.238446,0.179152,-0.056356,0.364532,2.072132,1.953757,0.126792,0.000413,0.045659,0.053034,-0.045253,0.570236,1.024893,0.170713,0.166558,0.221742,0.10222,0.956599,2.075992,0.079205,0.250538,0.108226,0.349164,0.366744,0.322082,0.201189,0.153425,0.065681,0.031765,0.269438,0.087637,0.107751,0.03048,0.050758,0.013963,0.037002,0.417653,-0.035342,-97.297472,0.126792,0.193359,0.03609,1.189922,0.056356,0.921435,-0.01768,0.409337,0.446057,0.149999,-0.035422,0.07228,0.674582,0.358974,0.01768,0.417764,0.00419,0.528635,1.354676,1.862389,-0.01192,0.094378,0.007974,-0.1854,45.415117,1.28853,0.337769,0.377155,2.242579,0.206687,0.158985,0.068903,0.033441,0.123593,0.080099,0.429031,1.532641,0.796746,0.012197,0.050913,-0.01723,0.034064,0.001726,0.045294,0.010649,0.055492,0.011415,0.052905,0.000188,0.646538,0.614116,1.31575,0.315753,0.707079,3.54354,-0.027377,5.7511,-0.760594,0.692915,0.239406,0.239406,1.63151
1178,0.068814,0.08789,0.094579,0.143049,0.225214,0.241672,0.262744,0.271093,0.272229,0.255471,0.147687,0.338672,-0.172949,-0.025659,0.162741,0.614124,0.97467,0.232031,0.174011,-0.046125,0.345707,2.221017,1.843956,0.119427,0.000334,0.043986,0.050798,-0.043505,0.532628,0.916058,0.1606,0.156998,0.210255,0.101093,0.905517,1.980028,0.080206,0.24406,0.09201,0.328647,0.339084,0.296481,0.189526,0.147298,0.062965,0.029958,0.255098,0.090535,0.102206,0.03563,0.047393,0.031004,0.032293,0.405307,-0.037187,-91.159868,0.119427,0.187731,0.034362,1.177785,0.046125,0.910278,-0.019236,0.397009,0.41808,0.152785,-0.036116,0.071484,0.664323,0.353752,0.019236,0.443297,0.004941,0.540068,1.329422,1.958331,-0.026177,0.100683,0.017526,-0.202926,42.329627,1.25001,0.313941,0.362094,2.106919,0.195582,0.153075,0.066153,0.031576,0.118015,0.080264,0.43046,1.493858,0.770626,0.009047,0.045784,-0.024882,0.023298,-0.003671,0.03712,0.006711,0.048354,0.007756,0.046345,0.000113,0.555699,0.675066,1.24847,0.24847,0.765413,4.3957,-0.025977,5.7525,-0.803905,0.591831,0.196095,0.196095,1.49694
